karpow weniamin grigorichnyng іӌjezі imezі toғynғannar	родители карпова вениамина григорьевича работали
tastynang pahlabysham komnatazar kozenek korzem – nime charybincha swet choғyl	c улицы посмотрел на комнату на окно – ничего не светится света нет
anang any pahlabyschazyng – tigdeng-tigdeng zachotka tudyp alyp tabannar pahlapchalar	потом выглянешь оттуда-отсюда зачетки держа парни выглядывают
a іdi maғat istіg	а так хорошо приятно
nu pіr kunge on us le konek chablah chul salғan a min toғyzon konek chablah uupte   uupchem	ну за день только тринадцать вёдер картошки выкопала а я девяносто вёдер картошки сгребаю
a pu oleg any chiis ime idіp any azyrap ongarylbas ol	а этот олег ее еду готовя ее кормить как не поймет
ilіg chyllar tustarynda pu pіr mung toғys chus ilіg ilіg pis chyl tustarynda tastypta am bomzhtar hajdi chorche  	во время пятидесятых годов во время тысяча девятьсот пятьдесят-пятьдесят пятого года в таштыпе теперь бомжи как ходят  
kem anatolij semenych ime seje kіrche be	эти анатолия семеновича семья к тебе заходит
pozybysha sydanchabys tіpchem	сами по себе справляемся говорю
a-a ugu	а угу
tak kilbejenner	так и не приехали
min deje kіrbejem	я тоже не заходила
hanӌa-hanӌa orekennerdeng iskem min pu wrema kire іdi hyrada poom poopchadyp taap alchabys tіp	от скольких старушек слышала я до этого времени так на поле снопы вязав рожаем
chibіrgі toғys chyldang ol	с двадцать девятого года она
ady sіlіg hakasijam ornynda turzyn haӌanғa daa-j	с названием красивым хакасия моя пусть на месте стоит всегда
a olardoh tіgі trahmatuska churtaan wala tastyptang podruga pol parғabys	а у них же это трахматуска жила валя из таштыпа подругами мы стали
anang taskarakow sіrer ol pala chіlep toғynyp alyngar tіpche anang aahtazarzar pіs pіlchebіs hajzyn odyrtarғa	потом таскараков вы как этот ребенок поработайте говорит потом будете кричать мы знаем кого сажать
harahtary kіrglep par tyӌy   tyӌyrapcha	глаза впали   моргают
kop	много
hudaj tastypha chazaғ irten harashydoh syғybyscham	господи в таштып пешком утром затемно выхожу
am daa pis kun tazaam ol tamahty haptirғa aғaa soortirge	ещё всё пять дней я таскала это зерно набивать в мешки  тащить
tolyp nado i araғa skolko	гостинцы надо и водки сколько
o-o molodoj uzhe	о-о молодая уже
tadar tonge saltyr nu nojabr nіze	в хакасскую шубу одета ну ноябрь уже
polғabys	были
sumka holy	сумкин лог
turchalar to ahchalarybys choғyl pіdi harbastanchalar choғyl ahcha	стоят то денег у нас нет так щупают нет денег
am anda іlіg tastapchalar nіze cholmang parza	теперь там совершают окропление ведь по дороге проходя
a korerіn korerge le ime kem korіp alcha	а видеть - видят только это те кто может увидеть
hajdaғ-da timejer chistek tejererbіs	какую-нибудь ягоду вдоволь будем собирать
annang andary palalar ozіp ugren syhhannar	потом дети выросли начали учиться
innokentij wasiljewichke min konechno apchaғym polғam timіr cholda tanyzyp churtaabys	иннокентию васильевичу я конечно… муж мой был познакомившись на железной дороге жили
myndaғy hyrindegі taғ-suғlar attary pіlchezer	здесь рядом названия гор-рек знаете
a-a a-a aga	а ага
wot pіr kunge wot any chіp chor pіdi	вот на день вот ходи и ешь его
anyng literaturada praj pirіlche i dokumentalno podtwerzhdennyj ol hyzyllar kilіp alyp іdi itken tіp	это в литературе все даётся и документально подтверждено это что красные приехав так делали
am praj nime par hazyh choғyl	теперь всё есть здоровья нет
ababys uluғ chastyғ polғan kemerowke par chor kilgen nime trudarmijaғa	отец наш в летах был в кемерово поехал это в трудармию
jablahtar daa syhpaӌang sidіk polғan wrema	даже картошка не росла трудное было время
a min tіpche ime olekchem tіpche	а я говорит это умереть хочу говорит
izen deje pirbincheler	даже не здороваются
a minі alyp alғan ol pozyma	а меня взяла она к себе
prajzy w obschem nime pіr ting churtaan hyzylyp churtaan tirge mozhno	все в общем наравне жили нуждаясь жили можно сказать
sinіng e monӌyh taa e-e ha nimelerіng oj ninӌіlerіng che kiӌjeje korgem a nimelerіng іlbіkterіng korbejem che	твои бусы то есть эти бисеры вчера видела а эти пуговицы не видела
nu wnugym cho choohtaan al pirem tіp	а продаётся говорят он в аптеке – то ли правда то ли ложь
magazinze pararғa ahcha choғyl	в магазин идти денег нет
legenda	легенда
ja	да
ahchazyn hahtirғa	деньги его выпрашивать
am іze churtalap alғan polar-a taap alғan polar-a	сейчас замуж вышла ведь родила ведь 
i ilіg chitі chylda poltyr min kak raz nime chibіrgі chas i toғynӌang molғabys	и в пятьдесят седьмом году мне было как раз это двадцать лет и работали мы
chiit tusta chi	в молодости-то
marina pastaғyzynmang choon ol	марина первым беременна
anang alban chyғarғa par kilchende ol nime nimeler kazaktar	потом когда собрав дань возвращался домой он это… эти казаки
mozhet puun myndoh churta myndoh toozyl parzang sinі myndoh chyyp salarlar tіpche	может сегодня… здесь же живи здесь же когда умрёшь тебя здесь же похоронят говорят
choh telewizorғa syғarbas	нет на телевизор не будем выводить
oj іdi polchabys nіze hudaj o-o	ой так живём ведь господи о-о
odyr salcham o-o a tiir tiirbes ide prosto ojnapchan chіlep tejerіp odyrcham	сяду о-о собирать не собираю просто как будто играя собираю
anang timіr cholda toғynӌam anang mynda kilіbіs tejedіgі furazhir polcham wetsanitar polyp toғynғam	я на железной дороге работала потом приехав сюда этим фуражиром была ветсанитаром работала
pis awgustta hyraa kіrche anang any poom palғap anang atmang pasladyp any hooryp anang chonғa charba idіp anang ugre tіgіp azyraӌang polғan	пятого августа в поле выходим потом снопы связав потом конём топчем потом пожарив его  народу крупу делали потом суп варили и кормили
a potom mynda shkola idіbіskenner chitі klassha chitіre ugrenіp am pu uluғ ma	а потом здесь школу сделали до седьмого класса отучившись сейчас этот большой ма…
oh naj la hatyғ wremaler polғan	ох очень жёсткое время было
chylannyғdang cha hara la chalғyshan parғam	из чилан од… совершенно одна поехала
a tіgіler chi albaandyrohtar ba	а те тоже не брали
anang tіgі nime   hulas kiskem	потом это дрова заготавливала я
min karagajda torejem	я в карагае родилась
kres abam polғan	крёстный отец был
jesche toғynarғa arғaastanchalar	еще работать ленятся
ol inej paarynda іdi orta polғabys anang paryp	там у иней пары мы встретили это когда ехали
ibzerі al chorbeӌjengner charbany	домой не уносили крупу
am aғyryғ   parcha	теперь болезнь идёт
pіr hyzym wracha polcha	одна дочь у меня врач
kazanowka aal turchathan chir uғaa chir sіlіg chir polcha	земля на которой стоит казановка это очень красивая земля
altynzarhy taғlarynzar korche - olardyng pastary praj ustyғ a ustunzarhy taғlardyng pastary toғylah tirge charir	посмотришь на горы нижние – у них макушки у всех острые верхние горы можно сказать что круглые
kyzynas	да
anang nik saap alzabys haraazyn tamah aardapchabys	потом когда коров подоим ночью зерно чистим
iwan kirilych sosedіm mejeng tozhe haryndazym ol iwan kirilych sagalakow	иван кириллович сосед мой тоже брат это иван кириллович сагалаков
ja idi deje ara le harah la che ol hastahha deje tiin hady hajdang andary tipche	да вот так еле-еле глаза но она неспелая… в том месте где брусника говорит
anang karagajda turalary daa choh polғan znajesh hajdi churtaannar	а в карагае домов даже не было
nado zhe pіr ahcha daa choh kilerge chtoby nime cholmang	надо же было без одной копейки приехать чтобы это на дорогу
pensijalar chitpinche tozhe am komes hos pircheler komes malenko chitche	пенсий не хватает тоже сейчас прибавили нам немножко – маленько хватает
a tazhelo polғan any iskat	а тяжело было искать его
ja prajzy turchalar osobenno pu pasha nimede	да все стоят особенно на пасху там
peredowoj synap maғat toғynarzyng tіpche	передовой правда хорошо будешь работать говорит
nu nu	да да
am taryn marcham	теперь сержусь
ugu	я деда видела отца не видела
u-u pu tіlde deje iskenі hajdaғ pik churektіgzіng molodezіng tіpche meje toojzіng tіpche	у-у даже на этом языке услышанное  какое крепкое у тебя сердце молодец говорит ты на меня похожа говорит
oj-oj-oj-oj oj am	ой-ой-ой-ой ой теперь…
a ol kiӌjejegі gazetada syhhan ne che olardyng in institut toozyp ninӌje chyl chibіrgі pis chyl	во вчерашней газете выходило что уже двадцать пять лет как они закончили институт
kir parғanda pіr deje ime kirek choғyl am	когда постарела ничего не нужно теперь
wot any	вот это…
a gruzdi gruzdimangoh adalcha a pu belankany aғas miskezі tіpcheler	а грузди груздями же называются а эти белянки древесные грибы называют
kirbejebis andary kir polar ba kizi choohti	не заходили а туда можно зайти …
ol tіgі mynartyn hajdang rossijskij hazah poltyr	он откуда-то оттуда российский русский был
kres іӌjem par poltyr	крестная мать была оказывается
pahlazam na tіpche komіskelerі choғyl ol palanyng	смотрю говорит у ребенка бровей нету
ta toolatchang daa ongnabincham	да что посыпали даже не помню
a olar іkeleng korіscheler pіr deje ime tіbincheler megeje	а они вдвоём переглядываются ничего не говорят мне
anang anartyn pіr kіzі choget hajnatchang poltyr syғybystyr	потом оттуда один человек дёготь варил вышел
che min kis pirim haja	ладно я нарежу давайте
a tarbaғanda churtapchanda ongnabincham uluғlarybys odynӌang a ongnabincham pіr deje paza	а когда в тарбагане жили не помню взрослые топили а не помню ничего больше
anang іdi tejen makaj aғam nime wystupat polғan aӌa aӌa kіzeje odіrtіp salғanda starshij brat-to	потом так сказал дед макай это выступал когда дядя был убит старший брат-то
min am pu sin kir pa pardym wse rawno jesche russkije slowa meshaju andar aldyra	я вот до такой степени постарела все равно еще русские слова мешаю туда
ahcha toғynarғa toғynyp alza	деньги зарабатывать когда заработаешь
natasha tіpche pirbe sin aғaa	наташа говорит не давай ты ему
іӌjezі hada parchathan	мать вместе с ним поехала
harangat par	смородина есть
nado zhe іdi choohtirғa anang pu hudaj saғynchan nimede chorgem min abazaza chorgem polғam abazada ahcha pirӌjeng polғam palalaryma molitsa polarғa	надо же так говорить потом про этого бога думая в это ездила я в абазу ездила в абазе деньги давала за детей молиться
nu nojma tak any nawernoje nu kem-to uluғ kіzі choohtan tіpcheler	так ее кто-то из старших рассказывал говорят
a jesche cur itkem sіrerdeng werhaskizte sowhoz par ili choғyl ba	а хотела спросить у вас в верх-аскизе совхоз есть еще или нет
shokoladtar toldyra al sal le pirchem che	шоколада полно всегда покупаю
pohorona parғam nime kirbazary	на похороны я ездила это в кирбу
meste choғyl	места нет
atmang la toғynғan traktor choh polғan mashina choh polғan	на лошадях только работали трактора не было машины не было
hankire	ханкири
mynda sybyra kirejenӌje churtap parim	здесь постоянно до старости живу
am min soonӌa kіrchem nіze	и я следом захожу ведь
krajza paryp kip-azah choғyl tіp parbaam	в край ехать одежды не было не поехала я
jescho hajzy anda	ещё кто там
min pozymny pozymny la ba tіp saғynғam	я про себя… про себя только думал
jesche іzіrgenchetse pas chorӌjeng chirі mynda it saltyr pramo	еще когда жарко место походить тут сделал прямо
chuul parybyshan	свалилась пьяной
a syғaryp pys parcha hurmah chablahtar popse hastalyp unal parybyscha	а когда вытаскиваю сварится рассыпчатая картошка вовсе расшелушивается измельчается
aғaa chitіre tuzіre sap	до этого места паши
a іdok la pіdi chunyp chunyp salybyschangnar	а также только так промыв промыв клали
mynda oj amғy am polza nojma ugrederge palalardy	здесь ой сегодняшняя… сейчас что учить детей
ja any aardap alyp anang tartybyschan polbastar ba za	да её почистив потом промалывают
onaaғa na oodybyshan polarlar	наверное просто так взорвали
anang nime poslednij kun parybystyr anang andary ipchіzer ajna kiltіr koroche	потом это в последний день ушел и туда к его жене черт пришел короче
anang sigіs hati chugurgem	потом восемь раз бежала
chiitter choh polғan	молодёжи не было
nimeleribic idi hona parybyschalar tipche nime tejererge le	денис сказал наши так с ночевкой так ходят говорит это только собирать
myny chuzubyzim	это вытру
apchaғy maksim palych polғan	мужем максим павлович был
zhimolost zhimolost tejercheler mezhdurechenskta 	жимолость собирают продают в междуреченске
a-a kwashnaғa	а-а в квашню…
a kukijek aӌa nime polғan ahtarmang chaalashan jesche galanyng abazy galina stepanownanyng	а дядя кукиек это был с белыми воевал ещё отец гали галины степановны
pu la chyllarda nawerno ol praj tipsel parybyshan polar	только в эти годы наверно она видимо была затоптана
nu moot aldyndaa kun aғyl pirgen	ну мёд позавчера принёс
anang nime ahcha saltyrlar	потом это деньги положили
ol tusta toғys par polӌang poltyr praj rodtarnyng churtaӌangnar	в это время много было работы все жили родами
on pis chyl – ol kop nimes paza ashynah nimes che andaғ daa polza toғyzymda haj pіreje haj pіreje nimelerge chidіglerge chitkem tirge charir	пятнадцать лет это не много и не мало но даже если это так на работе я достигла некоторых успехов можно сказать
haraa tooza pushkalar pulemottar kozіrchen attar parchathanda ime praj pіdi kuzurep turcha tіpche	когда всю ночь пушки пулемёты перевозящие кони проходят это все так гремит говорит
te paza toғysha la kіrіbіskem toғynғam toғynғam	и потом на работу только пошла работала работала
mashinabang sin chorchebeng	на машине ты ездишь
am ol turany hajda itken ongnabincham deje	теперь этот дом куда дели не знаю даже
nu pis am indіre paryp honang anҷa ajlanarybys	ну мы сейчас вниз сходим и через них вернемся
nu zimnij sessija idi hynyғ ol irtken pіstіng pu chyl	ну зимняя сессия у нас интересно проходила в этом году
tugu nime sastyғ kosazy mynda kartochka par min any galaғa podarila ol kartochkany papazynmang mamazynyng kartochkazyn	это волосами коса здесь на карточке есть я её гале подарила эту карточку отца и матери карточку
halas choғyl halas haraғy korbejebіs	хлеба нет хлеба не видели мы
e hudajdangar sarnirғa mozhno be	про бога петь можно
anang obedke azyh alyp alyp andar nime itklebіzіp azyranyp alchabys	потом на обед взяв запас продуктов туда приготовив поедим
warwarada polғabys	у варвары мы были
hajdaa istіg iptіg churtaan chon	очень прилично аккуратно жил народ
anang nanka iderge parғam min andaғ palalarғa hajdi nanka polam	вот нянькой делаться поехала я таким детям как нянькой буду
ugu	даже и не детский дом а как-то  
par polbaam ugrenerge paza	не смогла поехать учиться больше
a pu moskwadaғy kem	а этот из москвы кто…
a-a	карагайскими людьми был убит зарезан
murcho	подснежник
 sewernyj arzhanda kurortta	да в северном аржане на курорте
nime anang ilіg tort chylda pis dekabrda ol kem taskarakow prawlenije kolhoza polғan	это… потом в сорок четвертом году пятого декабря этот ну таскараков в правлении колхоза был
ol apchahha par kilerge tіpche nado	он за стариком сходить говорит надо
ispinchem	не слышу
anang chi	рассказала
chaah tura sooh chyl pu jyl sirejen chyl	нет дом… холодный год этот год прохладный год
pіdi otyh sahchang 	так огнивом разжигали говорил он
korzem tіpchem myndaғ kіchiӌjeges palaӌahtar ja toldyra chugur chorchen ohs	смотрю говорит вот такие маленькие детишки много маленьких детишек бегает
ol pala naj la homaj kip-azaғy daa kip-azah imes tіp	этот ребенок очень плох даже одежда его на одежду не похожа
a otha nime itche	а на огонь что делается
pazyn chara saabyshanda kіzіler onetіn horyhtyryp tіpchen ohstar	когда ему разбили голову люди нарочно стали их пугать
n-n pіr deje halbady	н-н ничего не осталось
anang aғaaoh odyryp alyp toғysha parғam	потом с ним же сев на работу я пошла
pensijaa syh parғam kak raz pensijanang pejere kilіbіskebіs	на пенсию вышла как раз с пенсией сюда приехали
a ol min   nu anna wladimirowna minіng nauchnyj konsultant polcha	а она меня   ну анна владимировна - мой научный консультант
jesche hazan sybadyp alӌangnar	еще в казан айранную водку перегоняли
e	э
o-o pashaӌyl polғan naj la homaj	о-о странно было очень плохо
am moskwanang pu haӌan kilgen	сейчас из москвы она когда приехала
a olardyng nimes pe	а у них берут нет
irtken chyllarymny saғyn turcham ja	прошедшие годы вспоминаю да
am ur imeste pu oolғynmang hada abakanғa paryp nime mashina al pirtіr іӌjezі	вот недавно с этим сыном поехали в абакан это машину купила мать
nu pіs klara artamonownanang choohtashabys any chajғyzyn іdi jagoda tejerzіn ahchazyn e nu kip-azah alarғa isten chi klara artamonownaғa ili choohta ili megeje	вместе пойдем купим одежду мы сказали домой деньги не отдавай
prozdrawlat polғam	поздравляла
on іkі ba hanӌa soor hongyraalyғ jesche aparchalar	двенадцать ли сколько ли саней ещё с бубенцами везут
ashynӌah pir tіpche	мало давай говорит
mіne i palam	э-э одна я здесь
anang any telewizorge syғarybyzarғa ja	потом это на телевизор будете выводить да
chitі pala pis ool іkі hys	семь детей – пять сыновей две дочери
uchiteldіng syғara palalar maғat ugrenche min any konі choohtap pirim	от учителя дети хорошо учатся я это прямо скажу
anang suurarzar	потом будете фотографировать
uluғlanybyshan harah homaj	стареть стала глаза плохие
paza pіr deje ime saғysha kir polbincham	больше ничего в голову не приходит
oj nime on pis chas on altaa tort aj chitpin tartham	ой это пятнадцать лет до шестнадцати четыре месяца не хватало пахала я
sashoh hoptaan ohs anda minіng moot chіt parғan tіp	саша же донёс видимо там что у меня мёд пропал
ja ja ja	да да да
hazah hattary chorche chorche anang ajlan kilcheler	русские бабы ходят ходят потом возвращаются
taa awram ol ipchіnі alғan ol no palalyғ ol am	хоть аврам эту жену взял он но с ребёнком она теперь
anang on alty kak raz mihail jegoryche toғynchathan	потом шестнадцать  как раз михаил егорович работал
wot sabarғa nado	вот косить надо
am	сейчас…
nu ranshe kakije duraki byli woobsche	это какая родня никто не спрашивал ведь у людей
no іdi toғynғam anang hyryh alty chylda hyryh chitі chylda mama pejere karagajza kilіbіsken	ну так работала потом в сорок шестом году сорок седьмом году мама сюда в карагай вернулась
brigadada toғynғam haraa-kunorte toғynӌang polғam	в бригаде работала ночью и днём работала
ugrengeng	училась 
ne bronzowyj nawerno  	сейчас там доски только лежат краски все стерлись
tejegі aғas shkolada	в той деревянной школе…
pu sіler	это вы
chylannyғda tajymnyng ol tana ol mynda chorgen nіze nedelade ponedelnik patnitsada chor parӌang polғan	в чиланах дяди моего эта таня она здесь ходила же на неделе в понедельник в пятницу приезжала
anang min chazaғ chorgem	потом я пешком ходила
palalardy hajda churtaғlapcha surapcha praj choohtadym	где дети живут спрашивает все рассказала
hajdaa-hajdaa iptіg olғannar oskleglejebіs	очень приличными детьми росли мы
choh chibіrgі toғys kirek am otyzynӌy chyly toғynarzyng shkolada	нет до двадцати девяти нужно сейчас тридцатый год будешь работать в школе
mynda mynyng aldynda borgojakow mukulka ham churtaan	здесь раньше боргояков мукулка шаман жил
a pіdi pirіllechettіr nawernoje	а так отдается наверное
mang choғylda kirek choғyl ja	когда некогда не надо да
am pu jyl mashina alyp alam tіp saғynғan na ja	теперь в этом году думал что машину купит да
jesli turalaryngny mallaryngny pylaschatsa pіr deje udurlenmangar	если дома ваши скот будут отбирать нисколько не сопротивляйтесь
a pіl   pіlbinchem pіr deje	а не знаю никакие
pіstіng paza uluғ kіzі deje choғyl mynda	у нас больше даже старых людей нет здесь
toj polӌang pіstіng tojda hys aallat parӌangnar	у нас свадьба была на свадьбу девушку в гости увозили
redaktsijazary kіrdіmoh tіpche	в редакцию тоже заходил говорит
nu wot nado any surlap hajdi deje kirek	ну вот надо ее спросить
wot ol tazyp pirche serozha ibde choh polza a to serozha praj itche myny	вот он натаскает если серёжи дома не бывает а то серёжа делает всё это
paza nojma idem chitіre ugren molbaanda	что еще мне делать если не смогла доучиться
a hajdaғ chiis itkenner ol sip sarғajmang hajdi chi chiis	а какую еду варили из этой саранки как еду
suurypcham	сниму  
abaғan kizіp alzang tіpche anda siz nimege kіrerzіng kіrerzer tіpche lespromhoz kontorazy	когда перейдёшь абакан говорят там в это зайдёшь… зайдёте говорят в контору леспромхоза
pydyrahta hondaar ba	в бутрахтах ночевали
i haptarnyng tubіnde pynda charba anang nanchatsa pіrer stakan charba pirche	и на дне мешков здесь крупа когда оттуда возвращаешься по одному стакану крупы дают
yrah pa	далеко
ool tozhe chalang parӌang poltyr	парень тоже ехал верхом
nu mashina turғan pіr nu mashina mashina turcha	ну машина стояла одна… ну машина и машина стоит
wot andaғ nimeler	вот какие дела
skolko narodu tam bylo	а это в туве куда-то потеряла кто-то взял очень хорошая эта фотография
wot pala kirze nime itkezer	вот когда ребёнка заносили что делали
irge be	замуж
haram polzang ong polbas chahsy kіzі polzang haӌan daa churtazyngda charyh polar	будешь жадным не будет улыбаться удача будешь хорошим человеком жизнь будет твоя светла
me  	моя  
hamnardangary andaғ dostowernaj istorijalar choohtap pirdіm	про шаманов такие достоверные истории рассказал
ol choohtanarғa hynmincha	он не хочет разговаривать
am pіr deje andaғ imes sooh to li chir ustu soopcha pіlbes	а сейчас совсем не так холодно то ли поверхность земли остывает непонятно
hyғyryp altyrlar hazah chony	позвали русские к себе
wot anyzyn pіr deje ongnap polbincham kem	вот это вообще не помню кто
semjalarynangar choohtadar ba	а вы о своей семье говорили
a min pu aldyndaa kun alғan kіzі puun ne chaj іzіp odyrcham	а я в этот позавчерашний день купила сегодня только чай сижу пью
anang cha chaadang nime i uluғ іӌjeme us ku e-e us kip yshannar	потом с войны это бабушке моей три пла… э-э три пальто отправили
mashinanyng soonda	после машины…
spichka hajdi	спички как
a uluғ abam urep parғanda megeje sazyn pіdi hoostap pirgenner pu cholӌa parbasha pu cholӌa pararғa	а когда дед умер мне бумагу так нарисовали по этой дороге не ходить по этой дороге идти
ninӌje  	сколько  
a moskwadang-da ahcha pirbincheler	а из москвы-то денег не дают
іӌje-abaғa i minіng abam chaanang ajlanmaan chaalashan stalingradta	родителям мой отец с войны не вернулся в сталинграде воевал
anang anda korerzer	потом там посмотрите
a kіzіge hajdary parғazyng	а замуж куда вышла
am ol kіzіler spokojno chorgen iptep le paslap chorcheler	теперь эти люди спокойно ходят спокойно ходят
dmitrijewich pe	дмитриевич
chor parim nіze	дохаживаю ведь
uze sappaannary haltyr	которые не вырвались остались
pala tojyn	праздник ребёнка…
anang kіzіler korgende komіskelerі choh kіzіler taғ eelerі	когда люди увидели их они были без бровей значит хозяева гор
іӌjemneng abam charasha chorіp izerlіgoh paryp izerlіgoh chor kiltіrler	мать с отцом на мировую поехали верхом и вернулись тоже верхом
ol hojlar hajdi deje polchatsyn tukterіn chulғlap alchabys	эти овцы пусть хоть как будут шерсть повыдёргиваем
a ol multikte andaғoh nimes pe	а в том мультике не так же
hyra tartyp hyra poronnap sejat polӌangnar attangoh ol wremade kolhoz tuzynda pu	пашню вспахав пашню взборонив сеяли на конях в то время в колхозное время
a abam ol sarinӌa praj chorgen polғan mynyng aldynda	а отец мой в той стороне везде ходил раньше
anang anda parғam	потом туда пошла
pianist chіli fortepjano aldynda chіli odyr salғan polchalar kіzі deje kulkіzі kіrche jazwe	как пианисты за фортепьяно как будто сидят смешно становится язва
ty chitala	она же на русском языке   на русском языке есть библия на русском языке есть
marusa ynabaam tіpche chiitte churtabaanda hajdi іdi matap hynғan aғaa	маруся не захотела я говорит если в молодости не жили как так сильно любил ее
tunukterdeng karabinmeng pu kawale kawalericheskij hyshaӌah karabinner polғan tіpchem tunukteng athlapchalar tіpche	из дымовых отверстий из карабина эти кавалеристские короткие карабины были же говорю из дымового отверстия стреляют говорит
haltyr ol pashalaryn hada praj aparybystyr	остался он всех остальных с собой забрали
pastyhtardang kop zawisit	от начальников многое зависит
ta pіlbinchem	не знаю
am daa sud taa choғyl pіr deje ime choғyl ol daa kіzі choғyl la chіt chorіbіskenner hajda-da	до сих пор суда даже нет ничего нет этих людей даже нет потерялись куда-то
a hajzy oғyrlaan	а кто украл
toғyrapcha ba hajdi itche any	крошат что ли как её делают
haraғynang homaj poltyr kіchiӌjektoh	на глаза больная была с детства
myndaғy ibіre taғ-suғlar attaryn	здесь вокруг названия гор-рек
hajda kіzі ol parғan in turchan turada bolnitsa polғan	где человек умер внизу в доме больница была
ol pastyhtardy chiis iderge min chiis teje it polbincham ja	этих начальников еду готовить… я еду даже готовить не умею да
anang arhipkin kilgende tіpche pozhalujsta polys pir tіpche	потом когда приехал архипкин говорит “пожалуйста помоги” говорит
abam minі aah aahtapcham іstіm hajdadary sydiry choh tolғapcha	отец меня… кричу живот невыносимо крутит
tіgі chyldaғyzyn saғynchattyrzym tіpche a pyltyr ze dejstwitelno pіrdejelerіn albazar	он тоже не брал прошлогоднее думал говорит а и действительно прошлогоднее вообще не брали
choh ol pashazynda	нет он в другой
ol toғyzon toғyzon hanӌa-da aғaa chas	она девяносто… девяносто с чем-то ей лет
par polar nawernoje alaj	есть наверное или…
chaalap chony kuzіneng maly kuzіneng mongoletster surӌjeng poltyrlar pіstіng hakas chonyn	завоевав людей вместе со скотом монголы угоняли – наш хакасский народ
m-m prajzy pіlіp alғan	м-м все узнали
a	да семьдесят…
ja ja tuғannar tozhe wot іdi ahcha udur-todіr sanazarғa naj tyng kіr partyr	да родственники тоже вот так деньги друг-другу считаться очень повелось
saryn sarnap piribіm 	давайте я спою
nu suur suur	ну снимай снимай 
ne hochu tejem	не хочу сказала
pu irdіmde sіs syhhan hara pashaӌyl	на губе нарыв вылез очень странный
churtazyn nu tungmazy abamang churtapcha	пусть живет… ну его сестренка с моим отцом живет
a hajdi polarzyng	а как будешь
pіs andary poomғa chorze korіnӌjeng polғan stolba turala turazynyng	мы когда туда снопы вязать ходили виден был столб его дома
ol no nu any anda korgemoh nimezіng	да я это там видела же твое
e	э
anang min anda brezhimde odyrzymoh minі chiis iderge yzypchalar	потом я там когда в президиуме сижу меня еду готовить отправляют
a pynyng aldynda pіs toғynchabys andaғ daa halas choғyl	а раньше мы работаем даже такого хлеба не было
a hajda churtaannar	а где жили
kostikow familijalyғ	по фамилии костиков
habah habah araғany pіr butylkany alyp alza pahpyr chazyp pіr turaa toldyra chon somnahmang uryp ulezіp urchannaryn korӌjem min	взяв одну бутылку белой водки похмеляясь в доме полно народа наливая ложкой деля как разливают видела я
harahha korіnmeӌjeng poltyr	в глаза не видели
a sinіng babushkang par nіze tіpchem	а у тебя ведь бабушка есть - говорю
pіstіng rodtang nime samyj imelerі poltyr hyrӌangas apchah tupej apchah timofej	в нашем роду это самым таким был дед хырчанас старик тупей 
am choohtap pirim	сейчас расскажу
anang nime   ujsyp aӌa nan altyna kіrіp chatchabysta pіdi tіpche	потом это   дядя иосиф когда мы под прокос залезли и лежим так говорит
chas choғyl chasy choh hanӌa wremada turyp alarzyng anda parchabys	часов нет без часов в какое время встанешь тогда идем
andaғ taғ eezіlerіne pu pіdi andaғ nime choғyl iirde hyzyl iirde tashar ojnap chorchetse pіldіrbinche	здесь хозяев гор таких нет вечером когда на улицу на закате ходишь играть не показываются
ody maғat anda mіne hyrinӌa pіdi parғabys mashinalyғ 	трава там хорошая мы рядом проезжали на машине до верхнего края 
am ol no ol minі	теперь он… но он… меня…
andaғ kіzіlerde kil choohtaӌang nime choohtirғa kus kіzі polғan abam	он рассказывал такие истории он вообще был хорошим рассказчиком 
a anang kilebіs che jesche kilebіs tіpche choohtapchalar	а потом придём ещё придём говорит говорят
korӌjeng kіzі choғyl ba	присмотреть некому
a megeje plan pir salғannar hoj sudіn chiton tort hojdyng sudіn chus litr saғarғa	а мне план дали овечье молоко молока с семидесяти четырех овец сто литров надоить
a churang ol kun parybyshan chaaғa parғan	а чуран в тот день уехал на войну уехал
a mynda pіr puғa lohs nik haldy	а здесь одна как бык корова осталась
kemge	кому
a sosha alyp azyrihchatham	а свинью купив хотела кормить
pu pensija komes alyp alchazyng nіze	эту пенсию немного получаешь ведь
ol hurғap parғan ja hurғap parғan tahpylardy hapha suғyp unatyp sookterіn ol apchahtar maltymang kirtіp anang min ilekmeng ilep on pis hap tahpy yshabys ol apchahtarmang	он высох да высохший табак в мешок затолкав раскрошив кости эти старики топором порубили потом я через сито просеяла и пятнадцать мешков табака отправили с этими стариками
al chorcheler al chorcheler prosto am toғys klassta ugrenche	возят возят просто сейчас в девятом классе учится
sigіs lotchik torejen mynnang i pіr lotchik sultrekow oleg urejen e nime  	восемь лётчиков родилось отсюда  и один лётчик султреков олег умер это  
tіgі nedelada	на той неделе
ol attyғ tіgі hastyryhha kire parybyshabys pechen aalғa at kire	он верхом до хастырых мы ушли до деревни печень он на лошади
a kem sabar otty	а кто косить будет траву
wot andaғ zdorowje pol parғan homaj	вот такое здоровье стало плохое
a sarғajy par nіze anda	а саранка есть ведь там
іӌjem olar ir haryndastar  us ir haryndas tak tort tort hys e-e pis hys pis hys poltyr us ool	моя мама эти братья… три брата так… четыре… четыре дочери… э-э пять дочерей было три сына
