mena qajða xaðer nej bulde studenttar	вот где сейчас эти есть студенты
min uzhe panikaga bireldem	я уже в панику впала
xaðer osnownoj tege bure nimalarga ul joromaj olgormaj inde uzhe wozrast ne tot	сейчас в основном на волков и прочих он не ходит не успевает  уже возраст не тот
ham ular menan beð hurat eshlap ulterganda uneng agahe bik matur itep eshlane a uðe   uðeneke kilep seqmaj	и когда они с нами сидели и рисовали его старший брат очень красивый сделал а сам   его собственный не получается
takbir ajtkandan hung beð tip bismilla-raxman-rahim tip ajtkas all   bismila-rahman-rahim ul allaneng iseme menan tigande anglata	после того как произнесли такбир мы говорим  бисмилляхир-рахманир-рахим сказав   бисмилляхир-рахманир-рахим то есть во имя аллаха
poka normalnyj tege tan temperaturahena jetkanse ultertep qujabeð ða qujam da	пока нормальную эту пока температуры тела не достигнет ставим ставлю
xaðerge waqetta mena kurhatelgan inde	в настоящее время было показано
handeqqa ulteralar ða	сядут на сундук
min nej uðem ulaj itep eshlap qaramanem	я это сама так делать не пробовала
ul unense   un bewenena tiklem belam tej ine bena beðða uneng shazarahe eshlangan inde benda tora	он говорил что до десятого   до десяти колен знает вот у нас его шежере сделано
shul   namað   namað   kilegeð namaðga kilegeð namaðga tip perewodit itela	этот   намаз   намаз   мол приходите на намаз приходите на намаз это переводится
bawle jawleq unda fulyar jawleq ta juq	платок с ниточками даже платка-фуляра нет
ajena bish - alte meng kita tej produktyga qejbat tej kisage beleshkajnek alte meng	в месяц пять-шесть тысяч уходит на продукты говорят дорого говорят вчера узнавали шесть тысяч
shul malajðeng berawe aj kola aj kola beððan	один из этих мальчиков ох смеется ох смеется над нами
shunan xateremda tozhe shul kolxozdan nej at horap alep shul olkan apajemdeng mine utenga alep bargane	потом у меня в памяти как страшая сестра тоже из колхоза выпросив лошадь меня взяла с собой за дровами
hotto qajnatqandan hung une aseterga 	после того как молоко вскипятили ставим его чтобы дать скиснуть
har berehe esa bit inde kojantalap hewðe shul 	каждый пьет ведь воду принесенную коромыслом это помню
aneng ber keme la juq qajhe aweldan kilgan ul beraw ða belmaj	у него никого не было из какой он деревни пришел - никто не знает
xaðer inde higeð jel ul maktapta uqeganebeðga	теперь уже восемь лет учимся в этой школе 
anehe barme juqme ne znaju	в общем есть ли нет ли не знаю
shunan min shajartep qena ajtam qurqma qurqma majtam oj ejahen xaðer uðem menan alep qajtam	тогда я полушутя говорю не бойся не бойся говорю я сейчас домового с собой уведу
uteðense shomlo shomlo jeldarða atajðe gailahe menan kulak tip awelenan qewgandar saqmagosh rajoneneng iθke qalmash awelenan	в тридцатые тревожные годы отца с семьей выгнали из деревни как кулака из деревни старокалмашево чекмагушевского района
qajnaneng nej bulgan nisa tak   os   henglehe bula torgajne	у свекрови было сколько   так   три младших сестры было
ham ber kon hajen jegerme bish keshe berga uraða tota inek	и каждый день 25 человек вместе держали пост
awelda mena shul furazhir bulep joronom uðem	в деревне вот сама работала фуражиром
hatep alewselar kilde min ularga nimaler hattem	покупатели пришли я им что-то продал
avtobus menan oshonan ulterep kitageð mena klub aldenan	на автобусе отсюда сядете вот тут перед клубом
menaw francuz tawarðe osholajtep osho jerena taθma halep birðe beðga	такой французский материал так сделала на эту сторону пришила ленточку и сделав завязку дала нам
nej balanan tozhe bulaktar birela	от ребенка тоже даются подарки
unense klaste botkas ofoga institutqa indem	когда я закончила десятый класс я поступила в уфу в институт
beðða la xaðer kolxoz botto	сейчас у нас колхоз закрылся
qarajem mineng ultergan jerga jaqen gena sigarettar tora	смотрю рядом с тем местом на котором я сижу стоят сигареты
asajðarga ajtalar irðar eshen da beð barða ojranep qalegeð	старшим женщинам говорят пока мы тут воспользуйтесь возможностью научиться мужской работе
shul ham duθtar menan berense konda seqqanda inde beð ale ber berebeððe belmaganda shulaj ajtep utewemsa beð bashqort telenda hojlashep ureθ telenda hojlasherga tereshabeð	и вот когда с друзьями в первый день пришли когда мы еще не знали друг друга как я уже сказала говоря на башкирском мы стараемся разговаривать на русском
shunan berena bere tozhe bulak bireshep podaroktar bireshep jorogandar   shulaj  	тогда друг другу тоже дарили подарки подарки давали   вот так
xaðer hin un jashta ikan hin uzhe kolxozda eshlajheng igen utajheng fermalarga kesertkan  	если тебе есть десять лет ты уже работаешь в колхозе пропалываешь зерно  крапиву на фермах  
ham une   ajtalar inde ular ulgan tip	потом ее   говорят они умерли
ike ule bulgan	было два сына
olkan ulem kalash alep kazankaga kitep barðe	старший сын взял невесту и уехал в казанку
nej apa keshe sebertqe totop qewerga kilalar kak budto	вот дядя берет кнут как будто идут выгонять 
hatewselar alewse bar	продавцы и покупатели есть
hejer hawabeð siparat ajlanderabeð	корову доим крутим сепаратор
xaðer maktapta nej texnichka bulep eshlaj	сейчас в школе работает это техничкой
ul hewga bashlaw tozhe ður ber ður jolalarðeng berehe tip hanalaler inde	это отправление по воду тоже большой   одним из больших обычаев считается наверное
ul   beð ber berebeððe jaqshe anglajbeð no tege qapelda qeðegeraq tojolgan shundaj dialektteng uðensalektare bar	это   мы друг друга хорошо понимаем но вот-те на - есть интересненькие такие особенности диалекта
jendar   jendar beððeng belan   nejða   beððeng belan berga jashajðar	бесы   бесы с нами   это   живут с нами вместе
xaðer min ajtam jarðam itmahang qewep segarerga min uðengde qewep segaram	сейчас говорю если не поможешь выгнать я тебя самого выгоню
shunan svette janderep qaranem da tagen qarajem	потом зажгла свет посмотрела потом еще смотрю
shuga la ul xaleq bireshmagan	поэтому этот народ и не сдался
ul shul awerewðan ulep qalgan inde jashlaj gena	он от этой болезни умер еще молодым
kartufegeððe ashap qaranem tamle tej inde	попробовала вашу картошку говорит вкусная
algandar shunda sigaret piva araqe produkty algandar inde shul	они взяли   они взяли сигареты пиво водку продукты вот
ili beððeng jaqta kosok tip ajtalar inde	или у нас называют щенок
ajða majtam faniane qurqetep torma kittek	айда говорю не пугай фанию пошли
no shul arala la ureθsa hojlasherga momkinselegebeð bar inde	но в то же время у нас есть возможность разговаривать на русском языке
pozhalujsta   zinhar aje zinhar mena inalep horajeng inde	пожалуйста   zinhar да zinhar вот умоляя просишь
bena shulaj bena nindaj wred bulgan	вот так вот какой вышел вред
a ajaqtarenan shishmalar agep seqqan berawhe agiðel berawhe qariðel	а из ног потекли ручьи  одна - белая  другая уфимка 
ul tawða ofo  ofoga kilgan gailahe menan	он сначала приехал в уфу с семьей
taneshtererga inderðelar shul ojðarena mine	позвали вот познакомить к ним домой меня
shunan kup keshelarga poxoronkalar kila bashlane	потом многим людям стали приходить похоронки
rus huððare kup qatnasha   qatnasha	много русских слов вмешивается
nej berajheneng balahe tewðeniha mena shul jolane ajtep - nejtep qarajeq predlagat itep qarajeq tip inde	это если у кого-нибудь родится ребенок вот этот обряд сказать попробуем попробуем предложить мол
kak eto starshij brat ujehal w wojnu u mena w glazah stoit wot tak	как это старший брат уехал в войну у меня в глазах стоит вот так
mine uðenga alhangse min bel tiklem eðalamaθ inem tigan	если бы ты меня забрала к себе я бы не так мучалась мол
mine shul inde iptash oson alep jorogander inde	меня наверное вот он брал в качестве товарища
kilterðe shalde ajagen junlap oshkorop tajagen tashlap qajtep kitte	вернула шаль ее ногу поправила нашептала отбросила палку и ушла к себе обратно
shul   nej   nima tip ajtajem inde	вот   это  что сказать  
bala tewgas shul kurshe - tira uzhe aðerlanep toralar bit inde	когда рождается ребенок соседи уже готовы
fzuga jaððelar fzunan qasep barðem min unega barmaj fzuga	записали в фзу но я из фзу сбежала не пошла туда в фзу
tege dogalar widimo jarðam itkan inde qorʔandeng dogalare suralar	эти молитвы видимо помогли молитвы из корана суры
ajerem ojða jashanek shul tege jaqta jashanek ing alda	сначала в отдельном доме жили там жили
ður balalar uððarensa feker jorota inde balakaj balalar uððarensa	взрослые дети по-своему думают маленькие - по-своему
ajðar utkan babaj segep qaraha shalqane ður bulep uθkan	месяцы прошли когда дед вышел и посмотрел его репка большая выросла
riza bulmaj nejtep	не соглашаясь  
pitaniene	питание
hineng allaga eshanganenga min eshandem	я поверил тому что ты веришь в бога
ber malde ojga qajtep inewema ishek aldenda ataj os burene hojap qujgan inde	однажды к моему приходу домой папа прислонил во дворе трех волков
ergahena barabeð kabinetteng tenglajbeð tej inde tam muzhchina i zhenschina goworit	подошли к кабинету слушаем как бы там мужчина и женщина - говорит
stalinde la ajtep quja torgajne qaj saqta stalindeng politikahe   no urendagelar bik   bigerak ta kileshterðelar inde tip ranjej torgajne	иногда бывало заговаривал и о сталине политика сталина   но особенно обижался на то что местные подстроились
mena shulaj ul	вот такой он
a ður klasstarga jetkas kup fandarðe russa uqej bashlajðar	но по достижении старших классов многие предметы начинают учить по-русски
ul keshe la hung	это же человек
beðga baldarga posobie ða bulmane	у нас на детей не было никакого пособия
min   min qurqaq bulganmen inde bena a ataj qurqaq bulmagan	я  я была трусливой вот а папа не был трусливым
nisek hin mena bula himerðeng	как это ты жирным стал
majtam nimakaj	что -- говорю
ber nisame hejer totqandar baqsalare alma baqsalare bulgan	держали несколько коров сад яблоневый сад у них был
ham mena inde bure osragan	и вот встретился волк
mineng agajðarem hugeshqa kitep kilmanelar	мои братья ушли на войну и не вернулись
beð qajða joronok chelabela ike gena dokument aldelar atestat ta i nej pasportteng kserokopijahe	где мы ходили в челябинске два документа только взяли аттестат и это   ксерокопия паспорта
bena malaj jenga tej ham tage la jal iterga jata	вот мальчик победил и снова лег отдохнуть
oðatqanda aðerak monghowleq hemaq namalar ða bula inde	когда провожают немного как бы навевающих грусть вещей бывает
tege bashqorttar araqe esmanelar bit inde	вот башкиры не пили водку ведь
benan boton gena nej	вот только и всего
jerlagandan hung aθqe   ikense qatta jerlagandan hung aθqe qatqa toshkan inem	после того как спела нижний   после того как спела на втором этаже я спустилась на нижний этаж
uneng da shulaj hareqtare altmesh jetmesh bash hareq anda hejer kaza uneng kewek nama kup bulgan da attare jelqelare	у него тоже так овец шестьдесят-семьдесят голов овец потом коров коз вроде такого много у него было всяких лошадей
hareq alte ajðan   jugare kawða ða ður bulhen kaza ber jashlektar dojalar hejerðar ike jashtar tulgandar	овцы больше шести месяцев чтобы рост большой был козы с одного года верблюды коровы достигшие двух лет
ongona baraheng ber jaq osta ikense keshe tora ber jaq bashta ikense	подходишь к берлоге с краю встает один человек сверху - другой
maðaktarðe kup jaðgajnem mena onotop ulteram xaðer	много интересных историй я писала но позабыла сейчас
jaqeneraq torgan	встал ближе
shul taneshew maldare bula inde	вот моменты знакомства бывают
i kuptar shulaj itep bildareneng awertewen botoralar ajaqtareneng heðlawen botoralar qul heðlagan saqta botoralar	и многие таким образом избавляются от поясничной боли избавляются от боли в ногах когда рука болит избавляются
a tege balane min qararga tejeshmen ber jash tulmagan balane	а за этим ребенком я должна присматривать за ребенком которому и года нету
nama eshlajheng inde	что поделаешь
uralar jukanan ajaqqa nejðe   urajeng da seprakte sabatane kejang kejang da sabatane bajlajeng	плетут из липы на ноги это самое   наматываешь тряпку надеваешь лапти надев лапти завязываешь
osho tuzik tigan et beððeng un ike burega qarshe torgan	эта наша собака по имени тузик сопротивлялась двенадцати волкам
shul ber nisa tapqer joronok ta bit inde	вот несколько раз погуляли
dekretnyj jalda ine ber xaten shuneng urenenda	одна женщина была в декретном отпуске -- вот вместо нее
uneng qeðe   po-mojemu nada nada zaby   nu skazhu nada aga	ее дочь   по-моему надя надя забы   ну скажу надя ага
tege ataj menan ber tugan sharaf babajeneng qeðe mahira apaj beðga kila inde aseg   aseqmaha la aseqha la kila jengga tip  	к нам приходила магира-апай дочь деда шарафа родственника отца сытая ли голодная ли приходила жена старшего брата  
un ber   higeð balaneng durtawhe pedagog	одиннадцать   из восьми детей четыре педагога
shulajtep donja kotkanda xokumatteng ber politikahe kilep seqqan raskulachivanie tigan	когда таким образом вели хозяйство у правительства появилась некая политика под названием раскулачивание
qaraham tashtar jata ine	посмотрела лежат камни
kiptergan nejðe qomalaqte qeshqeleqqa toqsajga halep haqlajbeð	высушенный этот самый хмель на зиму кладем храниться в мешочек
uneng atahe ugaj asaj alep ulgan ti	ее отец взял в жены мачеху и умер
ul apteragan ham tartep qararga bulgan	он удивился и решил потянуть
shunda ber jarle gena semjala nu gailala ber qeðeqaj jashagan bula inde	там в одной бедной семье ну семье одна девочка жила
no qajna   min uðem nej nejtep tereshep nejtep barmanem	но свекровь  я сама это самое так не противоречила
maj ajenda maskawðan argumenty i fakty gazetaheneng zurnaliste kilde	в мае месяце из москвы приезжал журналист газеты аргументы и факты
nej maθalan bapeskajðe qarajeq kuð tejmahen haqlajeq tfuj-tfuj-tfuj oðon gumer horajeq aq baxettar jurajeq uð ilengda sultan bul ata - asanga qalqan bul bulaktarðe qabul qel tigan hemageraq naprimer	это например посмотрим на ребеночка чтоб не сглазили давайте будем беречь тьфу-тьфу-тьфу попросим долгой жизни предскажем белое счастье будь султаном в своей стране будь щитом для своих родителей принимай подарки например
jew   jewep harqetqandan hung mjasorubkanan utkaraheng	после того как помоешь и прополощешь пропускаешь через мясорубку
shul bojðajðe jewep bidonga halep	эту пшеницу моют и кладут в бидон
shunan qabat mine alde	потом снова взял меня
goworat   shul tashte bota jerðeng kendege tip ajtalar inde	говорят   этот камень называют пупом всей земли
ul adskij trud chernyj dym inde unda qara toton	это адский труд черный дым там же черный дым
shunan qaðaq tele anglajeshle qaðaqsa la hojlasherga tið hojlasha alabeð	потом казахский язык понятный мы быстро можем говорить по-казахски
kejawga seqqas bene balalar asaj ti a tege jegeten ataj tip shulaj itep berga donja qorop jashap kitalar	когда вышла замуж дети называют ее мамой а того парня - папой таким образом они вместе начинают жить 
shuneng menan bergalashep segep kittelar inde	c ним вместе ушли
ette alep qajtep et jaralangan neq	он принес собаку домой собака была сильно ранена
juq hatep ala sko   tiðerage   kejaw jagenan bulame kemder inde jenggame kejawme hatep ala	нет покупает ско   скорее всего   со стороны жениха получается вроде кто-то сноха ли жених ли покупает
jaq notariustan beð  	нет у нотариуса мы  
tawge konda taneshew kisehenda un il gena qatnashte	в первый день в вечере знакомств участвовало только 10 стран
riza   riza bulaheng da qujaheng bena mineng ike wnukam la mineng atajem hajlane	согласна  вот и соглашаешься вот моим двум внукам мой отец выбрал
uga oqshamane la mashinane tage la qewa bashlane	ему это не понравилось еще больше машину гнать начал
nima eshlap jorojong tej	что делаешь спрашивает
imanengde hathang bena hinga hew eserabeð	если ты продашь свою совесть вот тебя водой напоим
ike meng ber servis   usluga gena ike meng jarem tej ale	две тысячи один сервис   одна только услуга две с половиной даже сказали
nu kuberage aqsa kita inde	ну в большинстве деньги идут уж
ham juldan kitep bargan ikan qujan osragan	и когда шел по дороге встретился заяц
oshoga kura bel tojgolarðan arenep beðga elekke kewek jer keshelare bulep xaðerge nej menan ajtkanda donja jer keshelaren kosmopolitik tejðar vit inde bena shundaj tojgo menan jashap ber berebeðga ting qarar karak	видя это нам следовало бы избавиться от этих чувств стать как раньше людьми мира и с этим - ведь сейчас таких людей мира называют космополитами - вот с такими чувствами жить и смотреть друга на друга на равных
elegerak inde jash sagebeðða baldar beððeng   beððeng   beðga dekretnyj tulanmane	раньше вот в нашей молодости наши дети   наши   нам декретные не выплачивались
ul bik maðak keshe bulgan	он был очень забавный человек
i xolodilynikqa halep quja beð mena qunaqqa qajthaq beððe shul   beð aneng menan   ashap qajtabeð inde	и кладет в холодильник а когда мы приезжаем в гости - нас вот   мы этим   съедаем
shulaj neq tereshtergan jetakselek hajbat bulgan	вот так очень сильно заставляли прилагать усилия хорошее было начальство
shul bulaktarðe birganda nu kejaw jegete segep torameler inde nu segep tora	когда дарят эти подарки ну жених наверное выходит что ли ну выходит
belmagandarme inde	они не знали что ли
nu nej mine taneshterðelar inde shul nej kurshe ataheneng   	ну это   меня познакомили вот это самое сосед отца  
qaraham inde eshanmaj min ajtam esen min alep kildem tejem inde	гляжу -- не верит я говорю правда это я привезла
uraða bajrame jaki gajete tip atala	праздник поста или торжественное богослужение называется
koð bena igen jejelep alena bit baθewða	осень вот на полях же собирается зерно
qeð    qeð belmagan ularðeng uga gashiq bulgandaren da dazhe	девушка даже не знала что они в нее влюблены
mineng dares qajgehe botto min shul bala menan ajða ujnarga	мне стало не до урока я давай играть с этим ребенком
kolxozga eshka bena mine mena moraðem hemaq balalar boton waq balalarðe utawga jorottolar	в колхоз на работу вот меня вот таких как мурадым детей всех мелких детей на прополку отправляли
nu beraj nama onotolha onotolgander inde	ну если что-то позабылось то забылось уж
ire ber uðe gena shul balalarðe qaraj	ее муж сам один присматривает за этими детьми
tak chto wot tak	так что вот так
a ul gorotqa kitkan	а он в город уехал
bar bit bajðar	есть ведь богатые
alla ul hineng tege tabigatte ojranew kitabengda ineme	или это может быть было в твоем учебнике изучения природы
gumer buje ilagan ilagan ulep kitkan	всю жизнь плакала плакала и умерла
shulaj buldeniha uga ber að shakar halam i drozhzhi halam	так когда будет в него немного сахара кладу и дрожжи кладу
unan hung ular har ber ojðan jorop seqqandan hung beð irtange namaððe uqeneq	после этого после того как они обошли все дома мы совершили утренний намаз
bena shuga qarap beððe bota jerða la utkaralar shuneng oson beðga ul braslettarðe almaθqa qushtelar ham beð almaneq ta	вот смотря на это  нас во всех местах пропускали поэтому нам эти браслеты не разрешали снимать и мы не снимали
potomu chto taqdir kitabe ber allala ul kukta durtense qatenda haqlana	потому что книга судьбы только у бога  хранится на небесах на четвертом уровне
balalare asalarena qaramajðar aj asalare aj balalare durt balahe la asalarena qaramajðar qaramajðar tej	дети не ухаживали за матерью ой мать ой дети эти четверо детей не ухаживали за матерью не ухаживали вот
shulajtep nej ataj menan nejga kurshe awelga igende onga   tirmanga alep bargan xateremda	в памяти у меня как с отцом в соседнюю деревню зерно возили на муку   на мельницу
nisek asang	как откроешь
no mineng atajemdar ða osho kolxozda eshlagandar ular tozhe besan eshlagandar	ну мои родители тоже работали в этом колхозе они тоже готовили сено
aldan hareqtar alep kilena	овцы привозятся заранее
a arpa menan tarene iz chekmagushewskogo rajona alar nej polmeshka ili nej alep kildelar orloq alep kildelar ða shune sasep qarane	а ячмень и просо они из чекмагушевского района это полмешка или сколько привезли семена привезли и их попробовали посеять
mena shul waqetta beððeng kungelda shundaj tojgo qalde	вот в этот момент у нас в душе осталось такое чувство
zoxra ajga qaraj ða ej aj al mine uð janenga	зухра смотрит на луну и  эй луна забери меня к себе
saratowskaja garmon byla	саратовская гармонь была
oj berena jorop xal belalar  	ходили подряд по домам знали как дела  
shunan tege balalar aseqteq beð hineng enggajenga kildek	потом те дети мы проголодались за тобой пришли
a bena qalganen hin uðengdeng nejengdeng nafsengde nejðaren tip tejew bula	а все остальное ты уже своих этих этих самых   свои желания 
beloret zavodena unda qoros iretewða osho kumer qajen kumerðarðe qullangandar	на белорецкий завод там при плавке стали этот уголь березовые угли использовали
shul sangge tagep kejep alep uðem urmanga segep kita torgajnem	вот надев лыжи сама в лес уходила
kem menan	с кем
ham batqaqteng uneng shifahe bik hajbat	и от этой грязи от нее большая польза
nu wot ul bulak shul primerno shul meng bish joð humleq bulak bulerga tejesh unan da kam bulmaθqa tejesh	ну вот этот подарок примерно это полторы тысячи должен стоить не меньше этого
a aθta beððeng aθta starosta jashaj torgajne obshchezitieneng	внизу под нами жила староста общежития
aaa hugesh nindaj gena hugesh bulmahen hung bulmahen hugesh bulmahen	ох война пусть только никакой войны не будет пусть не будет пусть войны не будет
no ul ne takoj krepkij napitok	но это не такой крепкий напиток
ul mosolman gorof gaðattarena dinga ojratkan	он обучал мусульманским обычаям религии
aðaq ujnarbeð tigan	потом поиграем мол
qaj saqta oθtan moθtan gena jawap qajtarðe	иногда отвечал поверхностно
hin ane alep barep sdawat itang bit inde uzhe oxotsojuzga	ты это несешь и сдаешь в охотсоюз
tak raja - osnownoj geroj tak  	так рая - основной герой так  
shunan birle bena ajða kojantale qeðeqaj baθep jerga qarap tora ikan	и с этого времени вот на луне будто бы сидит девушка с коромыслом и смотрит на землю
a ton bit inde jetmaha beððeng jul   tege tigeð juldan tugel a kasagorðan mena tawðeng bitenan baram	а ведь ночь к тому же наша дорога   вот не по ровной дороге а по косогору по склону горы еду
shunan are nej shul henglelarena ingandar inde shunan shulaj	потом дальше это самое к их младшей сестре зашли вот потом
taweshtare ir menan qaten taweshe ishetela tej inde	голоса мужчина и женщина голоса слышатся как бы
a raja bulep   raja tormala qalerga tejesh bula	а будучи раей   рая должна остаться в тюрьме
ul har   har jerða bargan omala qatnasherga tereshte	она всюду старалась поучаствовать в субботнике
shul koð kono nej esh xaqe itep shul igen birgandarðer inde	это осенью это вместо зарплаты это зерно наверное давали
shunan inde ul ujlagan inde abjalil ulaj tip kutarep jorota almaθ ul atte tip	потом он думал что абзелил мол не сможет так поднять и носить этого коня
min shundaj eshka toshtom da eshlaj bashlanem   rasem uqetewsehe bulep	я устроилась на эту работу и начала работать   учителем рисования
shunan nej okazywajetsa ul shunehe uneng neq fajðale bulgan ikan kesheneng organizmena	потом это оказывается вот его этот очень полезный был для человеческого организма
min ujlanem ujlanem da magistraturaga uqerga barerga buldem lakin ekzamendarðe sdawat itmaj alla ninga qajttem da kittem	я думала-думала и решила пойти учиться в магистратуру но почему-то я не стала сдавать экзамены и вернулась 
shunan uqetewse ber waqet anggarep qalgan bel iptashtare urenena matematikanan koslo bulgas birep tik jorogan ekzamen	потом преподаватель заметил что он сдает экзамен вместо его товарищей потому что он в математике был силен
ber bidon bal tagen alla namalar totop shul bal hatalar tujga inde	один бидон медовухи еще какие-то вещи берут и эту медовуху продают свадьбе
ular sibaj kantonga taqtatashte kilep qarap qajttelar inde	они посмотрели на мемориальную доску сибаю кантону и ушли
min kubehensa ul janlektarðe jallaj torgajnem nishlapter	я во многом этих зверей жалела почему-то
mena kupme igen jejep qalengan	вот столько собиралось зерна
jemerelep serep toror uren bulmaj torgajne	разрушается и обрушивается не было места даже стоять
har ber awelda une attar kotop torgan attarðe uga aðerlap kena torgandar	в каждой деревне его ждали кони для него готовили лошадей
xosajen menan iðris xajat isemle qeðga gashiq bulgandar	хусаин и идрис были влюблены в девушку по имени хаят
horagandarme karak tejme	спросили нужен говорят
a bel burelar qapqanga elagep tunggan uzhe ulgan burelar bulgan inde	а эти волки попались в капкан и были замерзшие уже мертвые волки
ular beððeng menan kurep hojlashep uððareneng telenda hojlashep beððeng menan fotoga toshop beððeng koncerttarðe qarap beððeng menan berga jororga tereshtelar	они с нами повидались разговаривали разговаривали на своем языке с нами сфотографировались смотрели наши концерты старались с нами вместе ходить
ber saq shulaj raxmat awele keshelare urmandan utendan qajtep kilganda oskoldong kaban tashe ergahenan uterga tura kilgan	однажды жители деревни рахметово возвращались из леса из похода за дровами и им пришлось пройти мимо аслаевского стога
   bena osho tojgolar bogongo bena oshondaj millat ara eðgesh hoðomtahena ber berehen kamhetewga ham ber berengde ajerep qarawga kiltergan	   вот эти чувства вот этот нынешний раздор между национальностями в конечном счете привел к взаимному унижению и взаимному отчуждению 
ul waqetta ul jash waqetta uteð ikense jelge keshe ine	в то время он был молодым 32 года человек был
shunan uðe segep kitkan ural ojða   shul ojðarenda qalgan inde	потом он сам ушел урал дома   остался в их доме
bel qoroltajga beððan tesh jegerme jete il wakilenan tesh ike joð ða ille meng keshe uððareneng xaleqe qararga kilgan	на этот курултай кроме нас кроме представителей 27 стран пришли посмотреть 250 тысяч людей их собственного народа
a klavdija uðeneng aqsahen bena osho bolnica oson darewðar aler oson instrumenttar aler oson aqsahen jallamaj	а клавдия своих денег для вот этой больницы на покупку лекарств на покупку инструментов не жалеет денег
segep oshonda torop osholajtep  	выйду вот здесь стою и так же делаю   
ularðeng   firðawes apaj maktapta jaððerep elep qujgan inde stenaga bel shazarane inde	их   госпожа фирдаус велела записать и повесила в школе на стену эту родословную 
utajbeð inde uðebeððeng kartufte a kolxozga eshka joronolar inde balalar	и свою картошку пропалывали и в колхоз на работу ходили дети
ana shulaj tereshte xaleq kem eshlane ul bireshmane	вот так народ старался кто работал тот не сдался
platnyjga la jaðegeð sluchajno nejthageð	на платный тоже записывайте его на всякий случай
aj iner ale mogajen	ой да поступит наверное
shunan jamila jatewe tigan huð huð bar jamila jatew   dzhamila bula inde ureθsaga ajlanderhang	есть такое слово омут ямили омут ямили если перевести по-русски будет джамиля
zajtun agasena nisekter beð ajtmeshlaj preklonajemsa tip ajterga bula	оливковому дереву как-то мы как говорится преклоняемся так можно сказать
nu shulajtep ber tapqer nejga toshop kildek inde studsovetqa	ну вот так один раз мы попали на этот на студсовет
min mashinaga qarshe jugerep seqtem ilsurðe qarshe alam tip	я побежала к машине чтобы встретить ильсура
os tapqer ashattelar	кормили три раза
nu ular tege kak brakonjer hemaq tugel inde	ну они это не как браконьеры
shunan min artenan kilep ulteram inde	потом я пошла за ним
qoða beððeng ataj nej belarðeng atalaren   belar algelare kilmagan inde almajbeð tip oqshamagan inde ularga	тот сват наш отец это этих отцов   эти не захотели брать не будем мол брать не понравилась она им
shunan tangkale kazakej shunan jesche jetmaha awer jaga seltar seltar mena marjendar borongo marjendar shularðe nejtep shul nejðe nejtep	потом казакин с монетами потом еще вдобавок тяжелый нагрудник кружево кружево кораллы старые кораллы их так сделав вот это самое сделав
a jesche tage la ber jola bar nej sebertqelaw jolahe	а еще  еще один обычай есть это обычай порки кнутом
beð shunda tuqlandeq	мы питались там
ham shul qeð menan qajðaler aleθqa segep kitalar ða juq bula	и с этой девушкой куда-то далеко уезжают и пропадают
uððareneng jendaren tamuqqa hatalar   keshelar	собственных духов продают в ад   люди
qorban salgan kondo bota   bena   ður qalalarða bejel bigerak ta xaleq maset ergahena jejela	в день принесения жертвы   все   народ в больших городах особенно в этом году собирается к мечети
dilara apaj shulaj tip ajta ine shul bara tip	дилара говорит что так   что едет
xastarlagandar inde shulaj bulde ul	организовывали ведь - вот так вот было
wse nu ja pro istoriju rasskazala	все ну я про историю рассказала
shunan aðaq asajem mine alep joroj bashlane asajem sadikta povar bulep eshlaj	тогда потом моя мама стала меня водить моя мама работала в детском саду поваром
beð unda   klara abdullina hajbat hojlane  	мы там   клара абдуллина хорошо рассказывала  
shulaj shul	ну да
asaj ajta nejtma tej seltarengde oðop qujereng oθtan taw bashenan kittenihageð tege sel  nejðar agastarga hugelep tej	мама говорит не делай так мол кружево порвешь если сверху через горы будете ходить вот эти кру  этими зацепишься за деревья мол
mena mineng irem hajbat bulde ul nej nasar bulmane ul min nejtep joroham	ну вот мой муж хорошим был плохим не был если даже я как-то себя вела
shunan ul vagondar alep kita beloretka	потом эти вагоны увозят в белорецк
min ajtam mashina oj janenda ultera tejem inde	я говорю машина около дома стоит
   a ashaganda posudane hawet-habane jewmaj jatep joqlajðar tono buje jalajem	   а когда едят посуду посуду не моют ложатся и спят я всю ночь облизываю
tak   ozmax almalare isemle serijane ike tapqer kurhattelar	так сериал райские яблочки два раза показывали
aweregandar shunda barep nimashlap hojlap tigan hemaq	больные туда идут как-то там говорят как будто
shunan bel qeð uga jarðam ita bashlaj shul balalarðe qarasherga	потом эта девушка начинает помогать ему смотреть за детьми
shulaj itep jaweð azdahane abjalil uðeneng soslogo aqele menan jenggan ham kul keshelarga qalgan	таким образом абзелил своей ловкостью и умом победил коварного дракона и озеро осталось людям
mingame	мне
shunan beð kisa kruzh   daresta tej inde tungarakta ultera inek qeððar menan inde stena asha ishetabeð tejðar kemder hojlasha heððeng kabinetta tej inde	потом мы вчера на круж   на уроке как бы на кружке сидели с девочками слышим через стену говорят кто-то как будто разговаривает в вашем кабинете
mena bel ojðo ul toðoshto beðga	вот этот дом он нам помогал строить
shul balaneng os ton bujena ba   ilagan taweshe jer aθtenan awelga ishetelep torgan	три ночи в деревне слышался плачущий голос этого ребенка из-под земли
azatte nejga saqergandar tej tugelme	азата вроде позвали в этот не так ли
