isetchere oli degderen	видели - ворон летит
ngi imendewe bakaran	кто пуговицу нашёл
bi bakam hagditmar hunat gunen	я нашла сказала старшая сестра
minni ahiw bikel tepkelden oli	ты будешь моей женой прокричал ворон
taduk humuki degderen tepkederen uguu uguu ngi chipkadi abdandawa bakaran	потом сова летала и кричала у-гуу у-гуу кто перо нашёл
bi bakam gje hunat gunen	я нашла сказала вторая девушка
hi minnun mohali nulgildende	ты будешь со мной по тайге кочевать
taduk molduli omolgi juren hannguktaldan ngi purtawa bakasan	потом из-за деревьев показался молодой охотник и спросил кто нашёл охотничий нож
bi bakam arakukan ahatkan gunen haldatchana holbargadana	я нашла сказала девушка стесняясь и краснея
hi bakande bi hine ahiladam bejumimni gunen ahatkandu	ты нашла я выйду замуж за тебя сказал охотник девушке
tugdo ora	так и сделали
hiwajbe ora ilan dumawa ora taduk inilde	сыграли свадьбу поставили три чума и вот стали жить
hagditmar hunat olinun gje humukinun hulide hunat bejumimninun	старшая сестра с вороном средняя с совой а младшая с охотником
oli degiktederen manmaktalwa babochjek dawapki atirkanmi ulidoji humuki duduji epki tegetchere	ворон летает комары добывал чтобы жену накормить сова тоже не сидит в чуме
degiktedepki hingerekorwe chipkatkarwe emewupki	всё летает мышей птичек приносит
beje mohaduk motija bejunme mundukanme emewupki	а охотник же приносит из тайги лоси звери зайцы
anani ngeneren	вот прошёл год
atirkanin bejumimni bejetkonme baldigaran holotoma gedimukin	жена охотника родила мальчика у него золотой затылок
urunchedere	радовались
olidu-ke humukinun huteltin asir	у ворона и совы же детей нет
atirkartin mergedere turotchere on-ke mit ilani etirkolesot mundu-ke hutel asir	опечалились их жёны между собой сказали как  все мы трое вышли замуж а у нас обеих детей нет
nekunte baldigasa bejetkonme holoto zatilkom	младшая сестра родила сына с золотым затылком
eruje nungandun ogat	давай-ка сделаем ей какую-нибудь гадость
eknilin gorowo hinidesotin	долго думали старшие сёстры
nekuntin omolgikanin tirganitiki baldidasan	а сынок младшей сестры тем временем рос по дням
amakan bejetkon aminnunmi bejumilden	вскоре мальчик отправился на охоту с отцом
burgulwa nungnakilwa emewren	он принёс толстые гуси
umno eninduwi gunilden ei dolbo urupchut angnem	однажды он сказал матери мама я по ночам сплю неспокойно
hiwindam hinni eknildi eruwe odumudara	беспокоюсь что твои сёстры хотят делать что-то нехорошее
nulgigot eduk	давай аргишим отсюда
eninin gunen hute nungartin hewekiwe tikulipkasatin	мать сказала сынок они прогневили бога
kete omolgil ahiladawer nangarwatin nikesotin inektedengkitin eletin eru	много парней собиралось выйти замуж за ними они смеялись все парни были плохыми
tugdo inilde	вот и так получили своё
tuk turotmi nungartin gorolo nulgihine	после этого разговора они долго кочевали
ajat inilde	жили счастливо
omolgitin baldiran	сын вырос в мужчину
ho bejumimni odan	стал силным охотником
eletin ewenkil nunganman halde gulde kutusi beje aja	все действительно все эвенкийские люди знают его и говорят удачливый хороший человек
dur haman	два шамана
dur haman hegdegichi bichow	было два великих шамана
omuko nitin haman gucho ke huruwgot namapchu dundagindulaji	первый шаман говорит ну пойдём в тёплое место
ela gagilwe tugederiwe	там лебеди зимуют
durinitin haman gucho ajal	второй шаман говорит хорошо
huruwgot	пойдём
taduk tar hamagil kowulgadachow gagit	тут шаманы обратились лебедями
kowulgatmetemi degildecho namapchu dundagindu	обратившись  они полетели в тёплую страну
degildetchawki degildetchawki ista dundagindu namapchu	летели-летели прилетели в той стране тепло
kukten gagilwe dugadariwe	все лебеди летовали
omukonitin haman gucho egikakun bu dugadawgot	первый шаман говорит теперь мы летуем
ke gucho durinitin haman	ну говорит второй шаман
omukonitin haman gucho ire dugadawgot	первый шаман спрашивает где летуем
bi omukon dugadam	я один буду летовать
durinitin haman gucho bi dugadam omukondu gagilwit	второй шаман говорит я буду летовать вместе с лебедями
tuge odacho	так они и сделали
omukonitin haman degildecho ela dugedacho	первый шаман улетел там летовал
durinitin haman emonmochow	второй шаман остался
gagilwe hamidacho er hamaji hamidawmetemi wacha er hamaji	лебеди узнали того шамана и узнав  убили его
umno emewren amaka hjenganma gunen heweki deptilewe emewum	однажды принёс дед налима говорит божью еду принёс
bi gunem ekuna ngeliwsipchu deptile	я сказала что это за страшная еда
- ehi isedende	сейчас увидишь
eleduk eledutin hjengardu lataka bjehjen	из всех только у налимов есть крестик
ebeko telgetten hjenganma	бабушка обработала налима
dilmaduk urihinan latakawa	из головы вытащила крестик
taduk gunen taduk gunen ulgusondem olongkowo	затем сказала затем сказала расскажу сказку
amaski hola gorolo bejel urikittu inchol	давно очень люди в стойбище жили
taduk bukit emeren	затем смерть пришла
elen dundedu inderil degil bejngol asin oda	на всей земле живущих птиц зверей не стало
bejel demmulde etirkor kungakar hegeredere	люди хотят есть старики дети стали худеть
umukon beje gunen edengo bjehjem isette kungakar demmuderilwe	один человек говорит не могу смотреть на детей голодающих
bi hurudem ngenedem ekuna-wal wadem	я пойду схожу что-нибудь убью
ngeneda ngeneren ngeneren iseren amutpa	шёл шёл увидел озеро
amut kongnolo	озеро чёрное
ngungan tala dagamaran	он дошёл до туда 
gidawunmi hergiski ejeren	копьё вниз этовал э окунул
gidawunmi urihinan tadu hjengasan tagasa bjehjen	копьё вынул там налим зацепился
hjengasanme hupteren dewren	налима обработал съел
i hawalildan himat hjengarwa gidawuldiji waren	и стал быстро работать налимов острогой набил
hupteren olgiran edon urgepchu bjehje i huruwren dutkiji	обработал высушил чтобы не были тяжёлыми и понёс домой
uliren elewetin kungakarwe etirkorwe eletin ehi dewuldes	накормил всех детей стариков сейчас будете есть
elet dewuldep ehi	все сейчас будем есть
urikittu kete hjengasarwe	в стойбище много налимов
taduk nungartin tartiki hurure amuttiki	затем они туда отправились к озеру
tar amuttu nungartin hjengasarwe dewulde	на этом озере они стали есть налимов
tugje hjengasar bejeldu belere	так налимы людям помогли
buren	дал
heweki isetcheren ujigit	хэвэки смотрит сверху
gunderen o bejel ajal oda	говорит о люди хорошими стали
abgarara	выздоровели
deptilosil oda i nungan ugigit nodaren latakalwa	с едой стали и он сверху бросил крестики
hegdildu - kalija hujukurdu - hujukurwe	большим - большие маленьким - маленькие
haltin bejel gunipkil hjengasan ese oldo bjehje	некоторые люди говорят налим не рыба
epkil ajawre	не любят
tugje	так-то
heweki eja burir-ke	хэвэки что дал
arka aminin wicen molkon	отец арка был молькон
nungan wakaran hulukutkenma kungakanma	он нашел маленького ребенка
irgicilden tara	стал его растить
taduk arka hegdinge odan hegdinge shaman odan	потом арка большим стал большим шаманом стал
arka umukennun shamannun jangamatten engeshiwi meriran shajtashaldiwi	арка состязался с одним шаманом в умении шаманить мерился духами
ni engeshitmer	кто сильнее
togowo hegdinge ilara nadanma epkerel molwa olgongnore	большой огонь разожгли повалили семь сухих деревьев
tadu jangamacilde	там стали шаманить
umukenme inengiwe jangamatte shaman ilaran togodu shewesheldi̇wi	один день шаманили шаман сжег в огне своих духов
dawdaran hungtu shaman degdiren ge shajtashaldiwi ilaran	проиграл другой шаман улетел другой своих духов сжег
arka engeshi hegdimer odan	арка значительно сильнее стал
tutekeci̇lin ilandar wejel wicel	мечников тридцать человек было 
ilarakin nungartin gulde menngiwer shamanmer tugi wiwke	когда зажег огонь они сказали своему шаману так и должно быть
degdiran tari shaman	улетел тот шаман
arka nan hungtutki̇ shamantiki ngeneren nan hungtu shaman turelden arkawa guldan shi-ke eda tugi nekedendi ewenki̇lwe men ilatcandi shi	арка опять пошел к другому шаману опять другой шаман стал ругаться арке сказал ты-то зачем так делаешь эвенков сам сжигаешь
arka hengkecilden on-ka men ilatcadammeneken turelcen mine	арка сказал как это я сам сжигаю он сам вызвал меня
nan tar shaman gulden jangamatka ekun-ka targacin wishin hegdinge	опять тот шаман сказал давай пошаманим какой он силач
arka gulden shu meneker turelingnesh	арка сказал вы сами вызываете
ajawrakish jangamatka	если хочешь давай шаманить
nan togowo hegdinge ilara nadanma epkerel ilara	опять большой костер развели семь сухих деревьев сожгли
sho hegdinge togo odan	очень большой огонь стал
ge ijelin waldira arkangi waldira ijelin tugi	у того выросли рога у арка тоже выросли рога
ngaldira dukre engeshilwer merilda i̇du engeshitmer odan	схватились они двое силой мериться стали кто сильнее
arka dawdiran wodoloshshen	арка победил убежал
engeshitmer hegdimer oda shajtashalin	сильнее больше стали духи его 
tunngadar tutekeci̇li̇n wicel tar dawdadaca	пятьдесят мечников было у побежденного
dawdarakin hengkecilde tutekeci̇lin   nekedekis erutshiji	после поражении стали говорить мечники если бы начал раньше хуже 
taduk arka nan ilitin shamashil putugin wakaldira	потом арка опять с третьим шаманом путугин встретился
arka kushilden dukedu wiradu arkawa pishshaldan hojolin turkec	арка начал драться на льду на реке прострелил лоб арки из ружья
arka taptiranen hojowi emac sheksheje acin huja acin odan	арка вытер лоб нет никакой крови раны не стало
arkangil tunngadar tutekeci̇lin tar shamangil tunngadar tutekeci̇lin kushire dukedu	пятьдесят мечников арки с пятьюдесятью мечниками того шамана бились на льду
dawdara putuginngi	проиграли путугины
arka tegān taninma wicen	арки был танимо
arka waren putuginma elewetin	арка убил путугиных всех
arka jelegudu indecen	арка жил на елогуе
putugin awgidālā emecen	путугин пришел на эту сторону 
esen-de ho goro bjehje tala	это было не очень давно
umne umuken beje oldomohinan biratki	однажды один мужчина пошёл на реку рыбачить
waskatten oldolwo	добыл немного рыбы
dulaji ngenuhinen	пошёл домой
udaji dulindun iseren bejewe takendu tegetcheriwe	посредине дороги увидел мужчину сидящего на колоде
taringdulaji dagamaran	приблизился к нему
taringin elkiren ngaleldin	тот поманил его руками
tar beje dagamarakin-nun hannguktaldan er oldolwo ngi bupki	когда этот мужчина приблизился он стал спрашивать эту рыбу кто даёт
beje gunen heweki	мужчина говорит бог
taringin gunen bi tar gundoris bohom	тот говорит я тот о ком ты говоришь
hi biwuk wadedende eja-da eme-nun hi ngitki-de hilbara hi mine bakanaji	ты будешь всё время промышлять ничего никому не говоря о том что ты меня встретил
gunekis ngitki-wel tar hindu erupchu odan	если скажешь кому-нибудь то тебе плохо будет
etem-te ngitki-de ulgusene	никому не скажу
taduk hururen nungandukin dulaji	потом пошёл от него домой
etehinekin amaskiji taken-du bejengin hokoriwran	когда оглянулся назад человек на колоде исчез
ismi-nun duji oldongilwi dalbadu nodaren	придя домой рыбу свою у места для хозяйки бросил
nodami-nun tuksahinan dutanewe jewa hu guningnas heweki asin	бросив побежал по чумам почему вы говорите что бога нет
bi hewekiwe bakam	я бога встретил
ahukanme biseleji tar beje turen asin odan	немного времени прошло – тот человек языка лишился
tar beje turen asin bikenim ebgut turesipki odan	тот человек став без языка потом снова стал разговаривать
tariptiduk bejel hewekiwe donchapkil osal	с тех пор люди стали бога помнить
minngi heheniw mudanan	мой рассказ окончен
eletin hare oror engehisil tolgokilwa bejelnun tergekselnun ngenewupkil	все знают что северные домашние олени очень выносливые тянут санки с людями с замшой
bejur-ke inginduk hekuduk tuksadara	дикие олени бегают от холода  от жары 
kergendu antitikil bipkil eru aja	в семье всякие есть плохие хорошие
umukon oron-enelngo indeson	жил-был ленивый олень
ewa-da dewupki enelderen	жует какую-нибудь дрянь он ленивый
hungtu dundelo ngenegot tadu kete chuka hungtul oror oripkil	пошли на соседнюю лайду там ягеля много уговаривают другие олени
o eneldem nungan gunderen	- ох лень - отвечает им ленивый
tugeni emeren hingilgen bururen	зима пришла снегу навалило
oror hingilgenme ulepkil deptileje bakadawer ijeltin aran isebdepkil	копают олени большие ямы чтобы добраться до корма только их рога виднеются
enelngo-oron molwa chiwdaran	ленивый олень лизал дерева
tukakel hungtul oror gundere	- копытить надо копать - шумят вокруг
eneldem enelngo hukuloderen	ох лень вздыхает лентяй
ese oron hi behje enelngo	не олень ты а лентяй
hegercho enelngo aran-aran ngenederen	отощал совсем лентяй еле ноги волочит
guskol tuksara	волки подкрались 
hjelakiksan cherekilgesil oror huktihina	олени убежали
o eneldem enelngo-oron hingilgendulo bururen	ох лень ленивый олень и упал в снег
guskol tuksanchere nunganman dewre	волки быстро прибежали к нему съели
enelngolwe duloski dewupkil	ленивых едят первыми
tugje	так-то…
gagdara wicen tanime	гагдэра был танимо
tegedu wargigadu wicen shintawul	на противоположном берегу реки жил шинтавуль
nungartin engeshici̇l wicetin	они были силачи
gagdara dawdattan shintawuldu	гагдэра проиграл шинтавулю
shintawul hunilwi tiwran	шинтавуль девушек отнял
timi welegelilden narawul shintawul gencedewi	утром стал помогать наравуль шинтавуля наказать
gagdara narawul sharan	гагдэра знал наравуля
nara engeshit hegdimer gagdaraduk	нара был силач больше гагдэры
gagdara gnen shi dawdidandi wi aran dawdacam	гагдэра сказал ты победишь я едва поддамся
nara dekildiran	нара согласился
kete ewenki̇l tawre	много эвенков собрали
ngenenceshne shintawulwa	отправились к шинтавулю
nara shururan akinan	нара пошел с дядей
akinin engeshitmer gengamendimer wicen naraduk	дядя был сильнее более неуклюжий чем нара
nara gelgandimer wicen	нара был проворнее
jajalwe shuruwra hurkeker shurura multash werici̇lwi	шаманов увели парни пошли лучным отрядом
nara ishshan shintawul duwan	нара дошел до юрты шинтавуля
nara dulāli shururan shintawul ororwon ilweran	нара зашел вперед испугал оленей шинтавуля
shintawul icatneran ekundi olone	шинтавуль пошел посмотреть почему они разбежались
icattan icattan emac acin	смотрел смотрел ничего нет
shintawul jshshan cikendiran	шинтавуль вышел на двор он мочился
cikendirekin shintawul nara amargidadun shegdendedun ulcamatcane	пока мочился шинтавуль нара позади за его спиной прятался
shintawul dulawi i̇ran nara nungannunin i̇ran	шинтавуль вошел в юрту нара с ним вошел
shintawul emac engneran tilde tegetciren	шинтавуль ничего не заметил сел
nara weduwi tegeren	нара на постель сел
tegederekin nara tegecedu iceran	когда тот сел увидел нару сидящего
ulgurmecilde	стали разговаривать
nara gunan keremedu wishim gagdara hunilduli	нара сказал я мщу за девушек гагдэра
amarguc emere eletin ewenki̇l	потом пришли все эвенки
haranalde	стали стойбище делать
shintawul heripculden i̇du engeshitmer	шинтавуль заметил где самый сильный
nara haranduwi kullkushnen epkerewe	нара на месте для юрты ударил по сухому дереву
eletin garalin tarashina eletin umkektalin wurura	все ветки вздрогнули весь снег свалился
shintawul teli enawran	шинтавуль тогда заметил 
timatna erilde dingnileliki̇citin guluwun hegdiwa ilara	утром расчистили место для бега большой костер разожгли
kaltakagidin guluwunma shamashal tegere	одну сторону костра шаманы заняли
bejel dawshildere werilwer	мужчины осматривали свои луки
umuken weje urgemkeren tutekelwetin gunen urgemekekun narangi	один мужчина взвесил мечи сказал тяжелее нары
tutekelwetin naraja shintawulnun iliwran	мечи нары шинтавуля поставил
narangiwa shilworaran manditmarit	нарин воткнул покрепче
ulgucemetshe i̇dig dulali gadan tari shukededen	договорились который первым возьмет тот ударит
dukre tukshancelde tutekelwer narangi mandit shilworanmuca	оба побежали за мечами нары воткнут крепче
nara gascadalgidan sintawul shukedeshceran	пока нара вытаскивал  шинтавуль ударил
narawa ngala hujiren engkiwa	ранил нару в руку в большой палец
nara hendishnen shintawul ashashnan	нара побежал шинтавуль погнался 
eshin wokone amashki huktilden	не догнал назад побежал
nara wokoran shukederan shintawulwa	нара догнал ударил шинтавуля
shintawul tegeknenin engkiwa nilashnen wuruce	когда шинтавуль присел большой палец отрубил бросил
nara mucushnen	нара замахнулся
nara gunan tikin edu wimcesh	нара сказал теперь здесь был бы
bejemetmetkal	давай рубить друг друга
sintawul altacildan herkelden engkiwi	шинтавуль взмолился привязал большой палец
nara eni̇n alipkacildan shintawuljawi wokowi daptaldan gundana er dejegartin hejgen	мать нары стала досаждать по заду шинтавуля похлопала говоря вот запрятанный болотный житель
gagdara gunen bejemetkal nunganman	гагдэра сказал убей его
nara eshin dekildira eshin wamulda	нара не согласился не захотел убивать
nara gunan gilwe-li nekektin	нара сказал другие пусть попробуют
shintawul gunan mindu acin targacin weje	шинтавуль сказал у меня нет такого человека
shintawul altacildan bu wudarew shundu asalishun	шинтавуль стал просить мы дадим вам женщин ваших
nara dekildiran ashalawi durwe gadan	нара согласился двух жен взял
gagdara hunilwan tidelwen amashki gadiran	гагдэра девушек отнятых обратно взял
hungtul hurkekur asilara egdiwe ashalwa emewre menngitki̇wi dundatki̇wi	другие парни женились много женщин привели на свою землю
mucushna	вернулись
nara ashalwi mudilwa ugadana	нара своих жен на плечах переносил через воду
shintawul jajaltin narawa jengere acin hutewi widen	шаманы шинтавуля заговорили чтобы был бездетным
nara durduk ashal umukemec huten ece wishi	у нары от двух жен ни одного ребенка не было
tadukki gerwici̇ nara	с тех пор его имя нара
nara wicen ele engeshi tanime	нара был последний богатырь танимо
amaski amakasi ahatkan bison	раньше медведь был девочкой
gundere bejumni indeson	говорят в давние времена жил охотник
nungandun hutekonin-ahatkan bison	была у него дочка
belemni	помощницей
umno ahatkan hokoriwran	однажды девочка потерялась
aminin ketedo nunganman geloktedeson	отец ее долго искал
ese ahatkanmi bakara	но так и не нашел он дочку
kete anngani ngeneren	прошло много лет
umno urikitnun lajdadu bisotin	однажды всем стойбищем были на лайде
isette gorolo ekun-mal hegdimeme kongnomo	видят вдалеке что-то огромное черное
bi ergesinme esew isedere ahatkan aminin gunen	я такого не видел - говорит отец
bejel garpalda idegewe timire	стали стрелять и попали в этот предмет
dagamara antiwar bejngo	подошли какой-то зверь
taduk ireksewe lukilda	стали обдирать шкуру
nikimnadu irekse epki minewre	а на шее никак не режется шкура
isere nikimnadu heleme udin	глянули а на шее металлическое украшение
bejumimni monoptunma hutewi-ahatkanmi tagren	охотник узнал ожерелье своей дочери
er minngi hutew nungan tepkelden	это же мой ребенок - воскликнул он
tugi-de amakasi oran	так появился медведь
bejel nunganduk amargida ngenepkil epkil ware	люди его обходят сторонятся не убивают его
ngolume amakawe wami	грех убивать медведя
hulakija amakanun wakaldira	лисица встретилась с медведем
hulaki gunen bi ewunki̇ ehacilduk homat ngelecingnem	лисица сказала я очень боюсь поперечноглазых
et ewunki̇lwer ehaciduk ngelecingnenna gunen amaka	чего поперечноглазых боишься сказал медведь
hi et ngelecingnenna hulaki hannguktaran amakawe	ты чего боишься спросила лисица медведя
bi ngelecingnem homamat eliptingirdi̇	я очень боюсь птиц
tarildiwer ngelecingnenna wi taringilwas umiwumcaw wukacan odȧlan	ты их боишься я их набрала бы целый холм
nungartin dukte gumette   hi minngi ngelewkecidi̇w ewki ngelette wi hinngi ngeletkici̇di̇s ewki ngelette wihim	они договорились друг с другом ты не боишься того чего я боюсь я не боюсь того чего ты боишься
nungartin teruldira widektulewer emedewer dalleli	они договорились прийти на это же место через десять дней
amaka hitihinen wirajawe dapkanngalin	медведь отправился вниз по берегу реки
hulaki hururen detilduli	лисица пошла по болоту
hulaki dalle odalan umiwran eliptiki̇lwa wukacan odalan	когда прошло десять дней лисица собрала целый холм лесных птиц
nungan teruduwi emeren dalduwi gundewki hiteheldide ngeleciwki wice amaka	она как договорились пришла думает зря боялся дед
hulaki alatca alatca amakawe amakangin teruwi ilallat iltece hata acin wice	лисица ждала ждала медведя после договоренного прошло еще три дня медведя не было
alwakanim alatcami hulaki udahinan amakawe udalin	устав ждать лисица пошла по следу медведя
udalin udaran ge kaltakawa nulgiwe hulaki	по следу шла полторы кочевки лисица
iceren mokakarwa tektecel	увидела срубленные деревья
tektenewetin iceren tektedektuwer ewa-wal lokocol	срубленные увидала на месте где они были срублены что-то повешено
hulaki iceren girkin dilwan lokopco amaka dilwan	лисица увидела голова ее товарища висит медведя голова
hulaki gunen hine gucew hata etenni terere	лисица сказала я тебе говорила ты пожалуй не выдержишь
erdele amaka ileduk ewki ngelette wicen hulaki ngeleciwki wicen	до тех пор медведь людей не боялся лисица боялась
amaski gorolo inchel dur bejel kergelehel	давным-давно жили два мужчины с семьями
gje beje hagditmar bise girkidukpi hutelin kete	один мужчина был старше своего товарища детей у него было много
dulgaktun huten bise emke	а у его соседа ребёнок был один люльке
tar bejel umne bejuhilchel bisel	эти мужчины однажды отправились на охоту
dudutin emenmure kergentin	семьи их остались в чуме
hagditmar ahi hutelnunmi dolboltononiwa siwip-kandepki bise	старшая женщина со своими детьми целую ночь шумела
dulgakin nupchapki eda kungakarwe siwipka-ningnande	её соседка сердилась почему не успокаиваешь детей
ekur-wel emengnedere	кто-нибудь придёт
ilidutin tirganidu atir-kami imek odan	на третий день вдруг пришла старушонка
atirkami ostan tar ahiwa	старушонка выпустила ту женщину
huksildalwi tetmi-nun dalwi udalitin hururen	одев лыжи она пошла по следу своих родичей
amardun tepker sjengarilda	за ней крики раздавались
ekumal-wal dundeldu ahi dalwi bokonon	на каком-то месте женщина родичей догнала
etirkenin gunen emadende erbeldule dundeldule	муж её сказал зачем сюда
ahi gunen dulat ekun-mal hargin emeren	женщина сказала в наш чум какой-то дьявол пришёл
taduk bi tuksa-nim	потом я убежала
amarduw tepker ilchetin	за мной крики стояли
tar bejel huski musuhina dula-wer	эти мужчины пошли домой назад
ememi-nun ira	придя вошли
dudutin jekun-da asin	в чуме никого нет
beje hot mergelden ekundula dalwi ora	мужчина стал размышлять куда мои родни делись
girkin gunen ke beje	его товарищ говорит ну брат
dudukpar uda isetkel	посмотри след из чума
isetmi-nun girkin ekun-da udajan ese isere	посмотрев его товарищ не увидел никакого следа
nungan gunen hingereken udawan isem	он сказал вижу след мыши
gje gunen ke beje	второй сказал ну товарищ
isen-eliji udali hurukel	иди по следу который увидел
hururen udali	пошёл по следу
taringin deleki udan odan	тот превратился в след горностая
tar nan udawa udahinan	он снова пошёл по следу
delekingin udadanan hangarduli ugduhisa	след горностая в дырку повел
nungan nan tar ugduhinnalin ugduhinan	он тоже пролез там где пролез
tar hangardu dogidadun atirkamiwa bakaran	в той дыре нашёл старушонку
imi-nun gunen ke ebeke mojawar molakta	войдя сказал ну бабушка пойду за дровами
etemi moladami iwutten	нарубив дров внёс их
ebeken jewa-da ewki gune	старуха ничего не говорит
tar beje ebekeji gidalaren	тот мужчина старуху заколол
wami-nun atirkamiwa dulaji hururen	убив старушонку пошёл домой
emerekin-nun girkin hannguktaran on nekende bakande-gu ende-gu	когда он пришёл его друг спросил ну как нашёл или нет
girkin gunen bakam atirkamiwa duduji hukulederiwe	его товарищ сказал нашёл в чуме лежащую старушонку
nungan mintiki ewa-da ese gune	она мне ничего не сказала
bi nunganman wami	я её убил
taduk tar bejel dukchadukpar biwuk nulgih-ine	потом эти мужчины из чума откочевали навсегда
erdelen-de ehi tar bejel nulgidenere	до сих пор эти люди наверное кочуют
hulaki amakawe wakaran eksadu jangil dapkadutin	лисица встретила медведя на скале на краю гольцов
hulaki gunen amakawe amaka dukte ahinmat	лисица сказала медведю дед давай вместе спать ляжем
ke ahinmat gunen amaka	ну ляжем спать сказал медведь
hi ngeli ahkel	ты внизу ложись
amaka ngeli ahinan hulaki dili	медведь лег пониже лисица повыше
hulaki adene guniwki ngeski ngeski amaka	лисица во сне говорила ниже ниже дед
amaka ahinan	медведь заснул
ahicalan hulaki amakawe anaran eksa hergiski̇n	после того как медведь заснул лисица столкнула его со скалы вниз
amaka wurudene eksaduk giramnalwi kapuran wuknen wururen	медведь падая со скалы сломал кости разбился насмерть
hulaki ngeneren amakala amakawe telillen	лисица пошла к медведю стала вялить медведя
eteren telire amaka imukseldi̇n kucingnan	закончив вялить  сделала из медвежьего жира колбасу
hulaki telilwi nekuren	вяленое мясо лисица положила на лабаз
taduk hulaki hururen irgihejewi huruwren kucingni	потом лисица ушла унесла колбасу приготовленную в дорогу
gorowo ngenekenim arcaran ilewe	долго идя встретила человека
hulaki hannguktallan i̇le ngenedenne	лисица спросила куда идешь
deptilelewi gelektedem	еду себе ищу
minngi wihin telilwi tala huruwet gunen hulaki	у меня есть вяленое мясо пойдем туда сказала лисица
hurure dukte ngenere goromomowe	пошли вместе очень долго шли
girkin demmukin alwallan ngenedemi	товарищ ее проголодался не может больше идти
hata ngenewet gundewki	еще пройдем говорит
dagamaran gunen hulaki hi teli widekel wi gennekte	уже близко говорит лисица ты побудь тогда я принесу
ile emenmuren	человек остался
hulaki hururen gennehinen telilwi	лисица ушла чтобы принести вяленое мясо
tarkandula ngenekenim hulaki hipkicillan	отойдя недалеко лисица стала подсматривать
ile hukuletten hukuletten woloni dolwoniwan demmukin alwaran teretcemi̇ dongotoren	человек лежал лежал в осеннюю ночь голодный не смог выдержать замерз
bucelen hulaki teliren ilewe tuge demmecinewi	после того как он умер лисица завялила человека для запаса на зиму
kukti	кукушка
urmie bichow udagan kukti	давным-давно жила кукушка-шаманка
ijagin modu tegetchow	она сидела на девяти деревьях
tar kukti hegdigichi udagan bichow	эта кукушка была великой шаманкой
kukten bajelwi ilan tirgani beledachow	три дня она помогала всем людям
egikakun tar kuktiji achin	теперь кукушки нет
egi bigin hulukuku kukti	теперь есть маленькая кукушка
danillan elekes kordoki celkocenun	во взаимные брачные отношения сначала вступили кордоки с челкоче
kordoki emeren birala iceren celkoce duwan bargigit	кордоки пришел на реку увидел на другой стороне чум челкоче
kordoki garparan	кордоки выстрелил 
celkoce monin gadan werwi sururen birala iceren kordokiwa bargigit ilitcaran modu	челкоче сам взял лук свой пошел на реку увидел кордоки на той стороне стоит у дерева
celkoce garparan solewa kordokila	челкоче пустил стрелу в кордоки
kordoki icetten	кордоки посмотрел
tede sole gunen kordoki dalduwi	„правда брачная стрела“ подумал кордоки
celkoce dawwi gadan sururen birawa bargiski kordokila	челкоче взял свою лодку поехал на ту сторону реки к кордоки
nungartin ulgucemotte dukte odawer dankitja	они договорились заключать взаимные браки
kordoki sururen celkoce dulan icenosinen colkoce sururen kordoki duian icenosinen	кордоки пошел в чум к челкоче стал жить челкоче пошел к кордоки в чум стал жить
amaski ahatkan-angadakan indeson	в давние времена жила девочка-сирота
amtilin bure ahatkan bajildu inilden	родители ее умерли девочка стала жить у богатых 
kete tetil bajildu bison ahatkakandu holoktowo hipunwa erupchulwa untakarwe bure	много у богатыих было одежды да девочке дали старую парку и очень плохие унтайки
hingilgen ikoderen mohadu diktel holbaledere higun horideren dundetki begakan isetcheren ahatkan hawaldaran ireksewe uderen tetigelwe bajildu uldideren kungakarwe isetcheren moladaran	поет ли снег краснеют ли в лесу ягоды светит ли солнце или смотрит на землю луна девочка работает то скоблит шкуры то шьет для хозяев одежду то нянчит детей то колет дрова
nungandun ngi-do aja turonme epkil gune	и ни разу ни одного доброго слова не сказали ей
umno bajil ahatkandu gune muja emebdon toli ingnginipchu bison	однажды богатые отправили девочку за водой тодга было холодно
gorolo mulekit	прорубь далеко 
ahatkan ngenederegin tirgani manawran	пока девочка добрала до нее растаял день
mulekit dongotoso	а прорубь замерзла
ewa omi	как тут быть
muje oton emewre logildere guldere – enelngo	воду не достать станут ругать называть лентяйкой
ilitcharan ahatkan hongodoron	стоит девочка плачет
dongotoso ngeliwsipchu hipun-ke holokto	холодно  страшно парка старая
ahatkan hongoldon tepkelden belekeldu doldikaldu	девочка заплакала и закричала помогите отзовитесь
ngi-wer mine ewlokeldu	пожалейте меня кто-нибудь
hijargaran bagdamal begadil ngalel ahatkanme kuwlere	вдалеке виднелся  белые руки луни обхватывали девочку
dilmaji ugirden iseren bega nungandulan emederen	подняла она голову и увидела что спускается к ней луна
ekel ngolette ahatkan aja turonme doldiran bi hine gorowo isetchem	не бойся услышала девочка тихий и ласковый голос я уже давно наблюдаю за тобой
hurugot hindu aja odan mindu bajil otore hine botkolde 	пойдем у меня тебе будет хорошо богатые закончат они тебя
tar tirganiduk ngi-do ahatkanme ese isere	с тех пор девочку никто не видел
aja dolbonidu begala isetkel tadu ahatkan ilitcharan dur talumalwa muliwurwa dawusadaran	в ясную зимнюю ночь подними к луне глаза то девочка стоит которая держит в руках два берестяных ведра
ereki 	раковина
urmie edu dunda omukon baj-baje bidawki	давным-давно на этой земле жил один богатый человек
hargi emecho	пришёл дьявол
