digette volkde shonega	пришел волк
kalla durbiʔi di uʔbdebi	они ушли он поднялся
di kambi	она пошла
tuzoj ibi	у них была корова
urgo majane mimbiʔi	пошли на большую гору
nada termende kanzitte un neʔsitte a to un naga	надо на мельницу пойти муки намолоть а то муки нет
digette kamen maʔni kanzitte uge keʔbde iʔgo	когда стану домой идти очень много ягод
bu naga	воды нет
din oʔlubiʔi saxalinde	его отправили на сахалин
amzitte milie a ej amnal dak di bar kurollaʔbe	если она дает вам есть и вы не едите она сердится
darowa igel	здравствуй
aspaʔken	варили в котле
man tan vnuchkal kome uzu tanan shobial manderzitte	я твоя внучка красная шапочка я пришла тебя проведать
i dashka ej iʔbiem	и больше не ложилась
digette shide simat kunolluʔpiʔi a oniʔ simat bar kubi	потом два её глаза заснули а один глаз всё видел
don bu ej kanzelia	здесь вода не замерзает
amnoʔ manziʔ	живи со мной 
enleʔbeʔje ukrop	кладут укроп
shonebi shonebi a krupat bar kamluʔpi	он шёл шёл а крупа вся высыпалась
digette shobi pastuxte don man ular	он подошел к пастуху это мои овцы
naga	нет 
digette noʔ ozerlej	тогда трава будет расти
digette miʔ du 	потом мы землю пахали
a moʔ ej norbelal	а почему не будешь говорить
tushelleʔ mana	научи меня
turane shobi	вошла в дом
tospak uge tojirbi	кот всё время воровал
di alonushka iluʔpi tibine i mande kunlaʔpi	он взял аленушку замуж и привел домой
dom nilgolia pujetsi dom nilgolia pujetsi	тут нюхает тут нюхает
man ej ilim	я его не возьму
i kalla durbi inet a di shobi mande	и конь ускакал а он вернулся домой
surarde majagen amnolaʔbe i bugen tonde	спроси  кто сидит на горе на берегу реки
udam izemnie	у меня рука болит
dok ne nada kulamzitte	нет не надо умирать
i embi	и положил
lisa mande shoʔ mana jadajlaʔ man tanan minzerlem	лиса говорит журавлю приходи ко мне в гости я тебе приготовлю 
digette ozerlej padeste nada	потом он вырастет надо
urgaba shobi dorbi dorbi digette 	пришёл медведь плакал плакал потом…
imbi inegen nada sherzitte tolko	что на коне надо ее надеть только
dok ej kulallel din jakshe amnozitte kak turagen	нет не умрешь там хорошо сидеть как в доме
a di shobi dak ugande eju	а когда этот год пришел очень тепло
mana iʔgo ej kereʔ	мне много не надо
urgo koʔbdonde mande imbi tanan izitte	он спрашивает старшую сестру что тебе купить
din eju kunolluʔpi	там тепло он заснул
bieʔ chasi̮ʔi ibiʔi	было десять часов
nu it milem	ну возьми я дам
man tanan ajirliom uʔbdaʔ	я люблю тебя вставай
kunolluʔpi	заснул
paʔi man iʔgo	дров у меня много
inezi maʔnde deʔpiʔi	ее привезли домой на лошади
il bar nuʔmeluʔbiʔi buge	люди убежали от воды
tujo mande toʔnarlam	сейчас говорит я ударю
shtobi̮ diʔne jakshe ibi iʔbozitte	чтобы ему хорошо было лежать
di nit shobi	его сын пришел
digette aspaʔde bareʔluʔbi	потом в котел бросил
dizeng togonorzitte kallaʔbeʔje	они ходят работать
di dim kutlaʔpi di penze	она убил его эта змея
mana kalal tibine	пойдешь за меня замуж
di dim bar kandebi	он заморозил её
a di mande kotenbe 	а тот говорит мой зад…
man tanan ajirlaʔbem	я тебя жалею
man ej ilem	я не буду
man amnobiam malinovkine shobiam	я села приехала в малиновку
munuʔi deʔpiʔi	снесли яйца
izitte nada da ilde mizitte man ibiem	взять надо и людям отдать у которых я взяла 
diber kambiam dizeng bar daberolaʔbe imbi daberolaʔbelaʔ	я туда пришла они дерутся что вы деретесь
di suʔmeluʔpi maʔte kagat ibi i kalladurbi gijen il iʔgo	она прыгнула в чум взяла брата и ушла туда где много людей
ajirbiʔi oniʔ 	любили…
digette di diber kambi bu	тогда она налила туда воду
di volk shobi	пришёл тот волк
digette shiʔ shobiʔi man shobiam shiʔnileʔ i bar dabakterlaʔbem	потом вы пришли я пришла к вам и говорю
di bar kuliot shindide 	он видит что кто-то их крадет
varlam sholej i dazirlej	варлам придет и починит
tazerbibaʔ inezi	мы возили на лошади
maluʔpi bar	он остался
amnoldebi miʔ 	он посадил нас
davaj tanzi amnozitte	давай с тобой жить
bosten shiket di bar kannambi	у нее язык весь замёрз
di bratte kamnaʔbe ipek	он своему брату зерна насыпает
pushaj milej ipek	пусть хлеба даст
din embiʔi	положили там
digette surno kallej	тогда дождь пойдет
milel tan tibi mana kunolzitte	а ты дашь мне мужа поспать
beʔ ibiʔi kagaʔi	жило десять братьев
celi̮j bara	целый мешок
sarlaʔbeʔi sarbibaʔ paziʔ	играют мы играли с палочками
minzerbi minzerbi	варил варил
i barane embiʔi i mande deʔpiʔi	и клали в мешок и привозили домой
digette labazeʔi abiʔi	они сделали лабазы
iam surarbiam	я мать спрашивала
a to tan ishsho mana amnal	и ты ещё можешь меня съесть
zelonaʔi moleʔi bar	зелеными станут
bazoʔ kandega zajchik i dorlaʔbe	опять идёт зайчик и плачет
digette diʔne mileʔbe	тогда ему дает
da tan iʔ norbeʔ di nunelej dak tanan i mana amluʔlej	да ты не говори а то он услышит и съест и тебя и меня
shindin tan ni	чей ты сын
bar amnuʔlam	всех съем
iʔ mana	возьми меня
oʔb shide nagur teʔte	один два три четыре
digette dizeng nuʔmeluʔpiʔi	они убежали
a baragen shi ibi	а в мешке была дырка
digette mande a girgit kuza pi ilej	тогда говорят а если какой-нибудь человек возьмёт камень
dizeng daʔpiʔi multuksi	на них охотились с ружьем
a di mande igeʔ mana	а он говорит возьмите меня
oniʔ nen nagur ni ibi shide jakshe a oniʔ ej jakshe	у одной женщины было три сына двое хорошие а один плохой
a di uduge urgaba bar todam bar kirgarlaʔbe	а этот маленький медведь закричал тонким голосом
shinde mana milej di jablochka dim tibine ilem	кто мне даст это яблочко ту замуж возьму
talden ej ibiel	тебя вчера не было
urgaba kuʔpiem	я убил медведя
digette shobi kaldunna	потом пришла колдунья
tenoʔ imbi-nibud	выдумай что-нибудь
a man uluzi dare shaʔlambiam	а я голову так спрятала
nuʔmeleʔ shobiʔi	они прибежали
kambi kambi kubi zajtsem	шла-шла увидела зайца
shiket ej dabakteria ej jakshe dabakteria kuzangde ej 	его язык не говорит он плохо говорит его уши не слышат
digette dizeng mimbiʔi dijene	потом они пошли в лес
a tuj minzerliem ujazi toltanoʔsi	а сейчас я его варю с мясом с картошкой
nizeng ibiʔi koʔbtang ibiʔi	сыновья были дочери были
digette di shobi	тогда она вошла
pene ishsho kabarlej	на этот год еще хватит
digette kagazangde shobiʔi	потом братья его пришли
ugande pimbiem	я очень испугалась
a lisitsan turat bi̮l siregeʔ	а у лисы дом был из снега
a mana ugande jakshe shindide ej munoria man alomniam	а мне очень хорошо никто не бьет я шумлю
kambi	он пошёл
man kallam surarlam boste kuzan di mana malej kanaʔ dak kallam	я пойду спрошу у мужа если он мне скажет иди так я пойду
jerereʔ imbi ileʔ shobial	пряди зачем ты пришла
digette ej kambiam	но я не пришла
i dijegen surarbi	и в лесу он спросил
ineʔi	лошади
di bar shishege tanan	 холодно тебе
po nuldebiam	воду поставила
digette   digette duziʔ nada kajzitte dim	потом… потом надо землей закрыть его
shide adejala ibiʔi	они взяли два одеяла
dok man em shoʔ tan bazoʔ nereʔluʔpil	нет я не приду ты опять испугаешься
digette shidogoʔ shobiʔi dober gijen inezengde nubiʔi	потом оба пришли туда где стояли их лошади
dagaj izitte nada	нож надо взять
jela 	эля
a dizeng samejzitte kambiʔi tibizeng	а мужчины ходили на охоту
a imbi di dirgit	а что это
ugande kuvas tura nugaʔbeʔje	очень красивые дома стоят
maʔte kandegam	я домой иду
da kandegam sujo manderzitte abam mande manderaʔ sujo	я иду птицу ищу мой отец сказал искать птицу
urgo ilbin uduge ilbin a gijen bu ileʔbe din bar numejlieʔi bar talis	большой ильбинь малый ильбинь а где воду берут эти места называют 
dagaʔi puʔmileʔbeʔje	ножи точат
dizeng 	доили их
digette di ej kambi	потом он не ушёл
tura ej bazelia	избу не моет
diʔne baʔpiʔi	разрезали ему 
moʔ	почему
dok di ej miʔ iam	нет это не наша мать
imbi tan abial	что ты наделал
digette bazoʔ nudin bazoʔ kuzurleʔbe lisitsa	потом вечером опять лиса стучит
oniʔ oniʔte dizeng toʔnarluʔpiʔi	они ударились 
digette mibi klubok	потом дала клубок
miʔ il amnobiʔi	наши люди жили
ineʔi mambi pushaj izubraʔi moluʔjeʔ	лошади говорит пусть станут оленями
digette uduge kandega giber man kagazangbe kangluʔpiʔi	потом маленький пошёл куда мои братья делись
kuʔi uduge	уши маленькие
mande	говорит
ej jakshe men dak kuzam urgaba amluʔlej	если собака плохая медведь съест человека
din mande imbi tanan mizitte	там говорит что тебе дать
man jakshe kuza	я хороший человек
dizeng dim diber oʔluʔbiʔi	они опустили его туда
dok ej milem	нет не дам
digette uzebi dune	потом упал на землю
kudaj kuzurleʔbe	бог гремит
beʔ oniʔ beʔ shide beʔ nagur beʔ teʔte beʔ sumna beʔ sejʔpu	одиннадцать двенадцать тринадцать четырнадцать пятнадцать семнадцать
 digette sheden kajlebej	тогда кораль закроем
dizeng ibiʔi ibiʔi kon ibiʔi	они взялибыли
ordeʔ eshshim	укачай ребенка
din bar nubiam digette maʔte kalladurbiem	там постояла потом домой пошла
i kamende ej kudonzebi ilziʔ	и никогда не ссорился с людьми
klaudia plotnikova kuues lint	клавдия плотникова шестая пленка
man ugande kambiam	я очень замерзла
kandlaʔpiʔi il bar	люди замерзали
dizeng bar diregeʔi pimnieʔje	они поселенцев бояться
sire shonega	снег идет
bar ibe ej dabakterlam	хватит не буду говорить
a kamen eju molej digette niʔde milleʔbeʔje	а когда станет тепло выходят на улицу
kuza izembi	человек болел
di dim amnuʔpi	он его съел
kambi bar bugen dorlaʔbe	пошел плачет у реки
di shobi	тот пошел
tus embiem	соль положила
dim ej ambi	он её не съел
digette di bar kulia kulia ej molia kuzitte	потом он ищет ищет не может найти 
no digette stolde oʔbdebi digette shobi di kuza	ну она стол накрыла потом пришел этот человек
imbide iʔ aʔ diʔne	не делай ей ничего
ej timnet giber bu kamnaste	не знает куда воду лить
digette volk nuʔmeluʔpi	тогда волк побежал
digette imbide naga	потом ничего нет
di nuʔmebi nuʔmebi	она бежала бежала
ugande eʔbdel numo	у тебя волосы очень длинные
tuj bar aktizangbe bar maluʔpi	все мои дороги теперь остались 
tuzoj diʔne abi	корова для неё сделала
di pi ugande urgo sedem	этот камень очень большой тяжелый
sumna igej	он пять возьмет
din urgo sire ibi	снега было много
di bar dorlaʔbe	тот плачет
oʔb shide nagur sumna muktuʔ sejʔpu shinteʔte amitun beʔ beʔ oniʔ beʔ shide beʔ nagur beʔ teʔte beʔ sumna beʔ muktuʔ beʔ sejʔpu beʔ shinteʔte beʔ 	один два три пять шесть семь восемь девять десять одиннадцать двенадцать тринадцать четырнадцать пятнадцать шестнадцать семнадцать восемнадцать…
oniʔ kandega dare bar kandegaʔi kak nabeʔi	один идет вот так они идут как утки
digette diʔne iʔgo	потом он ей дал много 
a tuj ej timnem	а теперь я не знаю
shide pel nagur pel teʔte pel	две части три части четыре части
iʔgo tumoʔi shobiʔi	много мышей пришло
sire ugande iʔgo iʔbolaʔbe	снего очень много лежит
digette surno nagobi	потом не было дождя
kanaʔ diʔe	уходи отсюда
varotatsi kajluʔpiʔi	ворота закрылись 
krilso saberejde	подмети крыльцо
man nab igem	я утка
tang bar kandega	сильно дует
shonega shonega urgaba shonega	идет-идет  медведь идет
digette peshbe nendebiem	печь затопила
pirog amaʔ	съешь пирожок
tang amorlam	много буду есть
di amnolaʔbe kannalaʔbe	она сидит замёрзла
iʔ pimgeʔ	не бойтесь
bazaj sujone amnobibaʔ	мы сели на железную птицу 
di neroluʔpi i saʔmeluʔpi a di nuʔmeluʔpi	тот испугался и упал а убежал
digette erte molambi	потом настало утро
man kong man kong	я царь я царь
tuzoj neluʔpi bar uduge buzo	корова родила теленок маленький
nada shiʔnileʔ monoʔkoste nezeng	надо искать вам жен
mande deʔ mana namgaʔi	говорит принеси мне сладкого
a vot man nim pushaj milleʔbe	а вот мой сын пусть он ходит 
bar kalla durbiʔi	все уехали
monoʔkobiʔi	они поженились
digette formane endleʔbem	потом кладу в форму
a di bar dorbi dorbi digette 	а он плакал-плакал потом ушел
koldeng kanaʔ	иди медленно
di tibi shobi dim ej timnebi	этот человек пришел ее не узнал
amnobiʔi buze nuketsi	жили мужчина с женщиной
oniʔ pero deʔpi	он принес одно перо
bu kabarbi	воды хватило
digette abat dorbi ajirbi	тогда отец заплакал ему стало жалко
digette di bazoʔ parluʔpi	тогда она обратно вернулась
man kubiom shinde tojirlaʔbe	я видел кто крадет
imbi shobial	зачем пришла
tuj da izemneʔbe bar ujam	теперь и тело болит
amorzitte mizitte	накормить
digette kanlaʔbeʔje	они идут
kallam digette di kalej manze	я иду и она идет со мной
a to nabeʔi tanan	а то птицы  тебя
dette man termende	неси мою мельницу
digette man shobiam	потом я приехала
dabakterla	говоря
dabakterzitte  shindi naga	говорить не с кем
di sherbi da kambi niʔde	она надела и вышла наружу
da  jakshe bazebiam	да я хорошо помылся
daberobi bar bar	он дрался ругался
digette di diʔne ara kamnebi	потом он налил ему водки
a di kuza daʔpi ujutsiʔ	а этот человек ухватил её за ногу
kadelde bar toʔnarbi 	и всем людям в лицо кости полетели
man ugande iʔgo shiʔnileʔ dabakterbiam	я с вами очень много говорила
man amorzitte molam	я есть буду
kanzebej manzi	пойти с мной
chto w jurte bylo tam kakoj ogon	что в юрте было там какой огонь
multane kanaʔ	в баню сходи
a 	а…
udal padi izemnie	у тебя рука наверное болит
shide kuza diʔne shobiʔi	два человека к нему пришли
a girgideʔi dare monoʔkobiʔi	некоторые так сватались
munujʔ ellem	яичко положу
digette nit shobi imbi kirgarlaʔbelaʔ	тогда их сын пришел почему вы кричите
man tanan kola detlem teinen	я сегодня принесу тебе рыбу
kandelaʔbeʔje	идут
tan jamane suʔmilel	ты прыгнешь в яму
i piziʔ kutlej miʔnibeʔ	и камнем нас убьёт
dune embiʔi	на землю клали
oniʔ buze ej kunollaʔbe oniʔ nuke ej kunollaʔbe	один мужик не спит одна баба не спит
imbi dorlaʔbel	что ты плачешь
imbi nilgoste shobilaʔ manderzitte shobilaʔ	что слушать смотреть пришли
urgo paʔi nuldebiʔi	ставили большие шесты
digette din tuzoj ujutte amnut embi	потом у его коровы из ноги вырос рог
tanan iʔgo akta maluʔpi	тебе много денег оставил
i gurun andigatovan tura ishsho nuga	и анджигатова дом еще стоит
tan norbit man norbit	ты расскажи я расскажи
do man zenixbe	вот вот мой жених
orde eshshim	покачай ребенка
i uja kuʔpiam	и охотилась
no kangaʔ kudajziʔ	ну идите с богом
shinde kulaʔbe bar dorlaʔbe	кто его увидит плачет
di multuk	это ружье
komu cherveʔi  bezebiam	я собрала красных червей водой помыла
tuj jakshe bar amnolaʔbeʔje	теперь же хорошо живут
imbi tan mana ej norbebiel	почему ты мне раньше не сказал
jakshe bar 	хорошо…
man digen amnolam	я там живу
tibizeng shobiʔi nada mande baʔsitte di amnut	мужчины пришли надо говорят отрезать рог
adnaka kalam diʔne tibine	а все-таки я выйду за него замуж
mande imbi tan udande	говорит что у тебя на руке
a dette giber	а потом куда
kanzebej miʔ tujo miʔ sapkuzi	пойдём мы её косой прогоним
nab nergolaʔ shobi bune saʔmeluʔpi	прилетела утка села на воду
a silde ibiʔi	и брали его жир
deʔpi oʔlubi dim diber	он принес отправил ее туда
man teinen erte uʔbdebiam	я сегодня рано встала
karbiʔi	они открыли
ara biʔpi ugande iʔgo biʔpi	он выпил водки очень много выпил
miʔ bar jakshe sarbibaʔ	мы хорошо играли
kalla durbi	и вышел наружу
lisa i zuravl amnobiʔi shidegoʔ	жили вдвоём лиса и журавль
 unna nuzang amnobiʔi jakshe ibi ujat iʔgo ibi bar amnial	камасы жили одни было хорошо мяса было много ты ел 
i tenolaʔbem	и думаю
i dareʔ uge amnobiʔi amorbiʔi	и так они долго жили ели
amnogaʔ	садитесь
digette sholej maʔnde	потом придет домой
baltuzi jaʔpiʔi pa i dazirbiʔi	топором рубили деревья и возили их
ti bar izemnuʔpi din bar sadarbi di bar multuksi sestrabe kutluʔpi	он заболел трясся из ружья сестру застрелил
digette ineʔi ibiem	потом я взял лошадей
digette stogde embiem	потом сложила в стог
din jashi̮k kubi	там ящик нашел
iʔ kudonzaʔ	не ругайся
digette diber sabiʔi a ulut din amnolaʔbe	тогда они туда вскарабкались а его голова там 
miʔ nagobiʔi doktareʔi	у нас не было докторов
tilbi	выкопал
dok man	нет мои
tuzojeʔi shedende	коров в загон
it boste ularde	возьми своих овец
man ugande izemniem bar	я очень больна
a poʔtoʔi nanende supsoluʔpiʔi	и козы вылезли у него из живота
imbi tanan kereʔ buze	что тебе нужно человек
man kambiam bazejdeste	я пошла мыться
i diʔne eju din di pargagen	и им тепло в этой шубе
berlogte urgabane	в берлогу к медведю
dizeng krasnojarskeʔi kambiʔi	они поехали в красноярск
 bar il shobiʔi	они играют пришли люди
digette ujuzangde diber paʔpiʔi	потом их ноги утонули там
digette di pane shaʔluʔpi di diber shobi	он полез на дерево а он туда пришел
kashtliaʔi koʔbdot	они зовут девушку
karzinabe ibi kambi	взял корзину и пошёл
magazinde din iʔ	в магазин там купи
digette shobi varlam	потом пришел варлам
dibige molaʔpi	теплый стал
digette di buze mande kallam koʔbdone jadajlaʔ	потом этот человек говорит пойду к дочери в гости
 paʔi eneʔ agradagen	на поставь жерди в забор
man uduge ibim man iam togonorbi	я был маленькая моя мать работала
zdarowa igel zdarowa igel	здорово здорово
a kaznej toʔbde kujnek  nada kaznej zaplatke enzitte 	а каждый день надевать новую рубашку надо каждый день ставить заплатку
di dim ibi kunnambi	взял его  повел 
mij minzerbiem	я сварила суп
amzitte axota	есть хочется
shobiʔi di kuzane	они пошли к этому человеку
simat uduge	глаза у него маленькие
man ej timnem	я не знаю
uja ambiʔi	ели мясо
ej ilem iam	не возьму мать
ara detlej	водку принесет
shindinde iʔ oʔlugeʔ	никого не пускайте
digette davaj ererzitte di kugelam	потом стала кудель прясть
di diʔne 	он им сделал…
imbi tan oniʔ deʔpiel man shide mambiam minzereʔ	ты почему одно принёс я сказал свари два
digette di baltuziʔ baʔluʔpi ujube	тогда отрубил ему ногу топором
shide ni ibiʔi	было два сына
shi kareldan kalladurlebeʔ	завтра вы уезжаете
a to man nim bar sherzitte naga imbi	а то моему сыну нечего надеть
 dizeng bar dim edeʔleʔbeʔje	они его ждут
iʔbeʔ kunolaʔ a kujnek molej	ложись спи а рубашка будет
di dim bar davaj ajerzitte i ulunde toʔnarbi i kuʔpi boste eshshi	она его стала жалеть и бить по голове и убила собственного ребёнка
din bar shu iʔbelaʔbe	там огонь лежит 
imbi tan din nulaʔbel	что ты здесь стоишь
mibi kaznej dala mimbi	давала каждый день ходила
nuke maluʔpi	женщина осталась
di kuzagen eʔbdet bar sager ibi	у этого человека волосы ведь чёрные были
toltanoʔ minzerbiem	сварила картошку
dijegen wsakij paʔi bar ozerleʔbeʔje	в лесу всякие деревья растут
man bar 	я ведь…
digette di mande kamen kuza kulim dak nergozitte nada	потом говорит когда человека увижу надо улетать
man mandobiam mandobiam digette bar kirgarluʔpim	я смотрела смотрела потом закричала
din paʔi iʔgo	там много дров
tugazangden mibiʔi ular mibiʔi ineʔi	родственники дали овец дали лошадей
man kubiam plotka a kanzitte ej mobiam	я нашел плетку но не могу ее унести
kambi	пошёл
oniʔ maja ige dak imbide naga girgitde pa naga  tolka noʔ ozerleʔbeʔje	есть одна гора так ничего нет ни одного дерева нет только трава растет
di bar kirgarluʔpi	она закричала
imbide ej mambi	она ничего не сказала
bogelbe kotende ujum	моя спина моя задница мои ноги
maʔi abiʔi paʔi digette kuba kurbiʔi patsi da enbiʔi diʔne	юрты делали шестов потом связывали шкуры с ветками и клали их туда 
a mana ved abam mibie ine a tanan tuzoj	а ведь отец мне дал лошадь а тебе корову
kong bar shobiʔi	начальник пришел
shomi paʔi	у меня нарублены дрова из лиственницы
di amnolaʔbe	она сидит
elenabe amnolbebi boste amnolbi	елену посадил сам сел
dizengde ni koʔbdom kazak abat kumbi turane	их юношу и девушку посаженый отец привез домой
a to tujo tanan munorlam	а то сейчас побью тебя
oʔlugeʔ mana	пустите меня
kuja amnollaʔbe	солнце ведь садится
shudorzitte i̮ri̮ molambiam	мне лень стало шить
digette di ne shobi	потом та женщина пришла
agi̮lgam	я принес
diʔne urgaba shonega	к нему пришел медведь
sherzitte imbide nelza bi̮le	ничего нельзя было надеть
nada kanzitte kanzitte 	надо идти… идти…
i ular iʔgo kurizeʔi iʔgo uja iʔgo bar	и овец много кур много мяса много едят
di bu saʔmeluʔbi di volkde	вода упала на волка
din pixtaʔi din ibiʔi di i duʔbiʔi di digette ej izemnie	там были пихты они мазали смолой и оно после этого не болело
man ugande pujoliam	я очень голодный
ugande esseng iʔgo ambi	он съел очень много детей
a miʔ amnolaʔbebaʔ	а мы сидим
da mana munorbi di ne	да меня побила эта женщина
di shindin malej di chetwert ara nuldelej	тот чья лошадь отстанет покупает четверть водки
oniʔ saʔmeluʔpi patpollagen	один в подпол упал
i di koʔbdon dune embiʔi i tilbiʔi	и эту дочку в землю положили и закопали
a kuza diʔne bogelde remni baʔpi i shu ibi i kalladurbi	а тот у него из спины ремны вырезал огонь взял и ушел
bu molambi	вода появилась
di bazoʔ kambi tuzojde bazoʔ abi	она снова пошла к корове снова сделала
man shobiam shobiam nulaʔbe mashina	я шла шла стоит машина
tanan bieʔ sumna mabi	он тебе пятнадцать рублей оставил
a di ibi di koʔbdom	и тот взял девушку
din kuza amnolaʔbe	там человек сидит
imbi diʔne kereʔ	что ему надо
berze saʔmeluʔpi	ветер стих
nada iʔgo oʔbdeste beshkeʔi	надо много грибов собрать
man ugande kuvas mobiam	я стала очень красивой
diʔne mande kanzebej maʔnibeʔ miʔ krasnojarskeʔi kallebaʔ	говорит ей пойдем домой мы в красноярск поедем
nuket uge kirgarlaʔbe	жена всё кричит
nada multukde ipek izitte	надо зерно для ружья купить
nudi ibi	ночь была
iʔgo  teneluʔpiem dabakterzitte	я много  думала разговаривать
on bi̮r on iki̮ on ush on tort on besh on alti̮ on segi̮s on togus	11 12 13 14 15 16 18 19
niʔde kanzitte	на улицу выйти
i shajbin vlaste ishsho tura nuga	и дом власа шайбина еще стоит
iʔ kurumaʔ iʔ alomaʔ	не кричи не шуми
imbide naga jakshe	нет ничего хорошего
jakshe molej tanan	тебе будет хорошо
digette di ej ambi uja	потом она не съела мясо
urgo menzi	больше чем собака
diber daʔpi molambi petuxte mande	там мокро стало он говорит петуху
di bar nuʔmeluʔpi	он убежал
digette di kulaʔbe i kudonzlaʔbe	потом увидел и стал ругаться
shindi kuzurleʔbe	кто стучит
nomelleʔpiem	я забываю
digette taganeʔi abiʔi digette aspaʔi edebiʔi minzerzitte uja da segi bu minzerzitte	потом канаты протягивали потом вешали котлы чтобы варить мясо кипятить чай
man inem saʔmeluʔpi kulambi	моя лошадь упала умерла
digette jaʔpi jaʔpi	потом он пилит пилит
 kanzitte nikak nelza ugande bu	идти никак нельзя очень много воды
lotkaiziʔ bar buʔne kandega	на лодце плывет по воде
man iam ni deʔpi turagen	моя мать мальчика родила в доме
digette shindide ej nuʔmelie diber	и никто туда не бежит
dok	нет
ugande kuvas koʔbsang	очень красивые девушки
bar imbi amniaʔi bar	всякую едят
miʔ tonde kuza amnolaʔbe din ni miʔnibeʔ shobi	рядом с нами человек живет его сын пришел к нам
a di girgit uduge ibi i urgo dirgit ze	а он какой маленький был и большой такой же
iʔbebi kunolzitte i kamroluʔpiʔi	они легли спать 
a di uge ej uʔblia kunollaʔbe tang	а он не встаёт крепко спит
tazep kuʔsitte nada	белку надо убить
kundo ej mimbiem	я долго не ходила 
digette nudin kunollaʔ iʔbiem 	потом вечером спать легла
digette di boste kunolbi	потом он заснул
dizeng mandeʔi	они говорят
dirgit kuza ibi inet kuvas ibi boste	такой был парень конь у него красивый был свой
jakshe pet	хорошо проси
kambiʔi shidegoʔ	пошли они вдвоём
ugande mori ibi	он был очень жадный
digette bar eʔpiʔi niʔde	они его весь выпустили
ej shobiʔi dijege	не пришли из леса
segi bu minzerbiʔi amorbiʔi	чай кипятили ели
suʔmileʔbeʔje	пляшут
kamen sire ibi dizeng don amnobiʔi	когда зима была они там жили
man uʔbdebiam  shonega 	я стояла в переулке идет старик
shindine dugen iʔ numejleʔ shiʔ abam	не называйте никого на земле мой отец
digette shobi volk	потом пришёл волк
da di boste minzerlej tanan kasha a digette mande	и он сам тебе кашу будет варить а потом говори
trubkaʔi angde embiʔi dizeng bar boskende	вставляли трубку себе в рот
man tan nil	я твой сын
bar kabarlej	все хватит
namga ujaziʔ	вкусный с мясом
kulukzebi kuza shobi kongde amnolaʔbe	хитрый человек пришёл к царю он сидит
imbi di ine li tuzoj surerluʔpiem a di dim baʔluʔpi i mana eʔbdene kabarluʔpi	что она я лошадь или корову доила она бросила ее и схватила меня за волосы
digette nada neʔsitte	потом его надо смолоть
oʔbdebiam oʔbdebiam nitkaʔi ej ej mobiam oʔbdeste di aʔti	я собирал-собирал нитку но не смог собрать - это дорога
bareʔluʔpiʔi	бросили 
da tan nereʔluʔlil	да ты испугаешься
iam norbebi urgajam mambi mana ishsho uduge ibiem	мама рассказывала моя бабушка говорила мне я была еще маленькая
a norbit di imbi dirgit	а скажи что это такое
bar	все
digette di shobi	потом он пришел
maʔnde shobiam di inem kolerbiem	я приехала домой распрягла лошадь
di bar barage oʔlubi urgo men di kambi dizeng bar surerluʔbi	тот выпустил волка из мешка побежал прогнал их
ugande tararuʔbiem	я очень устала
pagen bar shishkaʔi ozerleʔbeʔje	на кедре шишки растут
di chasi̮ʔi	это часы
amnogaʔ dober	садитесь сюда
urgaja mibi	бабушка дала
digette abat molambi urgabazi kambi	тогда отец превратился в медведя пошел
oot-oot	подожди
oniʔ simande	одноглазке
 oldat amga kujnekte naga	у нее одежды мало рубахи нет
giber kandegal	куда ты ходил
man bi̮ 	я бы 
a imbi tan kunolzitte kandegal	почему ты идешь спать
kumen ej izembi	сколько он не болел
don naga dirgit majaʔi shiʔnileʔ a miʔ urgo majaʔi ugande	здесь у вас нет таких гор а у нас очень высокие горы
digette urgaba kalla durbi	потом медведь ушёл
bar dashka ej dabakterlam	все больше я не буду говорить
man ara bitliem ej dabrolam	я водки выпью не дерусь
shide kaga kamrola nugaʔi	два брата стоят 
man talden peshte sabiam	я вчера на печку лазила
vot dizem i ibiʔi	вот их и забрали
digette bazoʔ kandega zajats i dorlaʔbe	тогда опять идёт заяц и плачет
men mande nuken koʔbdobe detleʔbe barane bar	собака говорит он женщины дочь в мешке несет
man koe-kak dim udazangbe ibiem niʔte kumbiom embiem	я кое-как взяла ее за руки вывела наружу посадила
digette di kong da deʔkeʔ di ine	а царь  приведите этого коня
ugande shishege bu bar kannambi	очень холодно вода замерзла
digette no kanaʔ	ну иди
di kambi anbarde krupa ibi barane shobi	он пошёл в амбар взял крупу в мешке пришёл
a tan  a tuj  amnaʔ mana kanzebej	а ты тронул ее а теперь… садись на меня поехали
di bar parluʔpi i nuʔmeluʔpi maʔnde	он ведь назад побежал и убежал домой
ipek lem keʔbdeziʔ	хлеб с черемухой
dok man ej sadarlam	нет не продам
nada dizengde oʔbdeste dizeng amzitte mizitte	надо им собрать  их покормить
digette diʔne urgaba shobi	к нему пришел медведь
nada diber sut kamnaste kajak enzitte ali sil enzitte	надо туда молоко налить масло положить или жир положить
digette kambi	тогда он пошел
essengde dizi shobiʔi	ее дети с ней пришли
di berze	это ветер
nuʔde kandegaʔi	вверх поднимаются
teʔte nugaʔi a uzut stolde	четыре человека стоят а их шляпа стол
di bos- digette di boste shobi mana ibi nergoleʔ shobibaʔ mashinaziʔ	он приехал сам забрал меня мы полетели и на машине 
imbi-nibud kutlam 	что-нибудь там убью
i aleneʔizi deʔpiʔi maʔne	и на оленях привозили домой
