armijedu bihem dur anganiwe	в армии я был два года
taduk musum	потом вернулся
amim toli buslelcho bison	отец тогда заболел
enime asin osan	матери не стало
buson digin klastu uchitngahiduw	умерла когда я учился в четвертом классе
aminnunmi anganiwe inchow-do taringiw busledine asin osan	с отцом я год прожил и он умер от болезни 
taduk-ta inilchow bi	потом я стал жить
tadu indengkim   	там я жил
ehikokon-do inderen akim sashka gerbisi agisi nisi hutesi	и сейчас живет мой старший брат по имени сашка с женой с этим с ребенком
ehikon nungan inderen uchamidu	сейчас живет в учами
eknilwe tadu bidere lena tona	мои старшие сестры там живут лена тоня
mom elo hele emesow	сам сюда вот приехал
in   durdar angani durdar-te anganiwe edu indem	двадцать лет здесь живу
dapkundar nadisidun emesow	в восемьдесят седьмом приехал
umukon tigise jegin namadi dapkundar nadisidun anganidu emesow	в одна тысяча девятьсот восемьдесят седьмом году я приехал
edu indengkin minngi ekim olga iwanowna udigir etirkonduliwi	здесь жила моя сестра старшая ольга ивановна удыгир по мужу
etirkonin nunganngin udigir wladimir konstantinowich	ее муж удыгир владимир константинович
hodih tare ororwo tahiktamnitin ere jekengdewon	он лучший пастух оленей в эконде 
nungandun tare hawaline prawitelstwo buson dur ordenme trudowoj slawi wtoroj tretjej stepeni	ему это за работу правительство дало два ордена трудовой славы второй и третьей степени
tar umukon angani nungandun bisow-do elo otpuskalai emem	в один год я у него был сюда в отпуск приехал
toli bisowun dugasawun dugasawun nengnesowun lengkoldu ter pitemek tendu	тогда были летовали летовали весновали на лэнгко далеко на водоразделе с питемек
taduk boloniwe tagiktam ororwo gotadana	потом всю осень пас  изгородь делал
gotadasaw	изгородь делал
tahik   ororwo tagiktalchaw	оленей пас
tugeniwe tagiktarawun marteldula	всю зиму пасли до марта
marteldu tugedandukper hele ter lengkolduk	в марте с места зимовки вот с лэнгко
tar gitler hindakittikin tadu biren amut gitler hindakisin gerbisi	на гитлеровское место для ловли там есть озеро под названием гитлеровское место для ловли
taduk tastawun namadi engnekonme hujukoriktelwe	оттуда гнали сто телят одних самцов
e toli bison edu stado	тогда здесь было стадо
anan tare bejel girku   bejel girkuwunatin edu irgitchengkitin	специально здесь выращивали чтобы люди ездили
ter engnekorwe nungardulatin tastasawun ohotnikildu buttotin bultamnildu	тех телят мы к ним гнали чтобы они раздали охотникам охотникам
toli bi dugasaw edu jekondedu guleldu otpuskattene	лето я провел здесь в эконде в деревне в отпуске
uchamila degiktesow er aknilwi eknilwi isetnode	в учами летал чтобы старших братьев старших сестер увидеть
taduk musumi	потом вернулся
toli-do boloktowon ahilam	тогда-то осень когда настала я женился
ahiw gerbin masha	жену зовут маша
monin ere jekengdewanduk	сама она из экондинцев
aminin hirogir dmitrij aminin udigir walentina trofimowna	отец ее хирогир дмитрий мать удыгир валентина трофимовна
ehikon turudu bideren	сейчас она в туре
iremohison-do huteldeloi	поехала в гости к детям
tadu-da bideren bolnitselldula hukulohiso	там находится в больницу легла
nu wot ahilasalaf tar hutelwi baldilda	ну вот когда женился дети рождаться начали
keshaw baldiren	кеша мой родился
taduk gef omolgif sashaw tuge baldisan fewralendu	потом второй сын саша зимой родился в феврале
taduk huidigif ahatkanngif duga baldiran wala gerbisi	потом младшенькая девочка летом родилась валя по имени
wot edu-te indeme durdar anganiwa jekengdedu	вот здесь живу двадцать лет в эконде
kungakar hujukur bingehitin-te etesow stadeldu hawaldami	дети маленькие когда были перестал в стаде работать
edu hawalilchaw	здесь стал работать
toli edu bison sowhoz	тогда здесь был совхоз
tar sowhoztu bi hawalilchaw	в этом совхозе я стал работать
nonon anginkif nengnenit mole ojonmunongkif	перед этим это делал весной дрова сплавлял несколько раз ходил
taduk hawalilchaw zawhozit sowhoztu	потом работать начал завхозом в совхозе
sowhoztu hawalchaw digin anganiwe	всовхозе работал четыре года
taduk direktorif toli bison aleksej dmitrijewich jeldogir girkiw minngi	потом директором тогда был алексей дмитриевич елдыгир мой друг
taduk hurusolon tare umukon emeson	потом когда он ушел  тот один пришел
nu gorowo eson hawalda tar kazah kazahstanilduk emeso	ну долго не работал тот казах из казахстана приехавший
tare wmestodun hawalchaw-da ter ispolnajuschim direktorom	вместо него я и работал тем исполняющим директором
esow gorowo hawalda	не долго работал
ter   wegin ere perestrojkalongahitin toli hele in eruwsu osan edu jekengdedu perestrojkadangahitin	в то время когда была перестройка тогда вот жизнь плохой стала здесь в эконде когда перестраивались
hele tugi magazindu ekun-da eson isepdemi burduka-da hakir-da chail-da	в магазине ничего не было видно ни муки ни сахара ни чаев
aren esawun elede butte	чуть не поумирали совсем
toli hutelwi hujukukor ekundi-da edengo bison uliwre	тогда дети мои маленькие не было возможности их хоть чем-нибудь накормить 
hele ere prezident hungtu odakin-te putin osalan hele inmun ajatmer osan	вот этот когда президент другой стал путин стал жизнь наша лучше стала
huliwun odan	все стало
deptilewun-da odan	еда стала
antiptikin hawoda odan	разные вещи стали
nu erdelon-te tukkor inderewun	ну до сих пор так живем
er-do-te mudaningiw hegenim huwulwon	вот и конец я рассказал все
wse	все
aminmi tawidengkin ijadu	мой отец ковал в кузнице
heleje ilel emewungkitin aminmi tawindon purtaja kotojo kengilone bagdama ehsaduk	железо приносили люди чтобы отец ковал нож пальму колокольчик из белой глины 
tar bingkin glina	это была глина
ongkin gag umuktagachinin murumewe umuktawe	он делал как яйцо лебедя круглое яйцо
tadu nongkin kengilonme	туда клал колокольчик
nongkin mednij prowod i hubdawki ijadu	клал медный провод и раздувает в кузнице
ajat  	хорошо  
kogda zakanchiwal nongkin 	когда заканчивал клал чтобы остыло
kogda  umuktawa kapuchengkin	когда остынет разбивал яйцо
kengilon tukchen ichepkoningkin mundu	колокольчик остынет показывал нам
otdawal bungkin ni zakaziwal	отдавал кто заказывал
mednim zapaiwal kengilonme	запаивал колокольчик медным 
bingkitin ajal	колокольчики были хорошие
zwuchnije bili	звучные были
ijadu kotojo ongkin hegdile	в кузнице делал пальму большие
toli koto bingkin ostami moja oboronatsa ot medwedej kak pektirowun	тогда пальма была чистить тропу от деревьев обороняться от медведей как ружье
katangkin maslom	закаливал маслом
kata aja ongkin	закалка хорошая получалась
otdawal bejeldu wsem omolgilduwi neknilduwi odangkin	отдавали всем людям сыновьям младшим братьям делал
dengi achir bichotin	денег не было
eton-ne gara	не возьмет
sami mortin tawitchangkiwun	мы сами ковали
tajmenduk  	с тайменя  
a	а
deliduk i wot kak jesche-to wot na ilimpeje-to obdirali	с тайменя и вот как еще-то вот на илимпее-то обдирали
deliduk obdirali	с тайменя обдирали
hegdiduk olloduk hubgawan gangkitin	с большой рыбы брали шкуру
dulin emenmuden	сердцевина останется
kozha ollo	рыбья кожа
taduk ullingkin helemeje   naziwalsa helemerkune 	потом вот шил железную   назывался hэлэмэрук сумку для железа
dla zheleza	для железа
wot tadu nongkin helelwi	вот туда клал свои железки
orondu namangkin i girkubdangkin orordu	на оленя погрузит и везёт на оленях
ejetchen	попросит
bakangnerew bungnerew nungandun	мы искали давали ему
helerukke bukel mindu	сумку для железа дай мне
wot najdem otdadim nungandun helemewe	ну найдем отдадим ему железную
girkubdangkin monngilwi helelwe tawitchadaw	возил свое железо чтобы ковать
utole hodu gorodu er dundedu iduk-pel eme beje biso	раньше давным-давно на этой земле был человек пришелец откуда-то
hegdikokun monin ho hegdi beje biso	большой-большой сам очень большой человек был
kokoldolin-da ngelipsilotin hegdilotin hol bisol untalin-da	рукавицы у него страшные очень большие и обувь
emukin girkudawki biso hereket	один ходил отдельно
huksildaldi girkudafki biso	ходил на камусных лыжах
huksildalin-da hegdilotin hol bisol	лыжи у него были очень большие
huksildaldi bejngolwe-de motilwa-da ewki hulare biso	на лыжах диких оленей и лосей не оставлял за собой 
umnot bokonifki	сразу догонял
tulilo indefki biso guluwundu	на улице жил у костра
guluwun dagin dewufki idu bejngowe wadaktui	ел рядом с костром на месте убийства дикого оленя
bejngoje-wel motije-wel wadaktui tadu-da dewufki biso	где было место убийства дикого оленя ли лося ли там и ел
tadu-da ahinifki biso	там и засыпал
ho hegdi beje biso ekun-male-tin idukpel eme	очень большой был человек пришелец откуда-то
bejeldulo efki dogara biso ngelifkendem gunne	к людям не подходил думая испугаю
bejel-wehin udalwatin isefki biso girkudakilwatin bultaderil bejel	он видел следы людей места где ходят охотники
bejeldulo efki dogara biso	к людям не подходил
umukon beje bultaderi iseso tar udawan hele	вот один охотник увидел его след
huksildalin udawatin iseso	увидел след его лыж
ngelifsipchu hegdikokun	очень страшный очень большой
ekun ekun udan er binon gunne	чей чей это след сказал
jondasa tar beje	тот человек испугался
bi nunganman isenekte hele	я пойду его посмотрю
ekun bejen binon ere	что он за человек
ngenedekpon udawan iseso	увидел место где тот ходил его след
tar amardukin udalin hururen tar beje	позади его по его следу пошел тот человек
hururen hururen gorowo ngeneren	шел шел долго шел
ahadasa biso motiwa tar beje huksildaldi hegdimi tar beje	тот человек гнался за лосем на больших лыжах тот человек
telejo ure hergin gulusadaran	там вдали под горой горит костер
hele dogakta bi nungandulan guso tar beje	подойду я к нему сказал тот человек
hururen emeren	пошел пришел
moti ogowon helejbo hilattakakuttan modu angkanem modu modu tipkekonem	целую ляжку лося жарит это самое на палку надев ее на палку
hilattaran moti ogowon hegdikokunme helej ogowo	жарит большущую ляжку лося целую ляжку
tar beje dorowaran	этот человек поздоровался
bejegasin-wehin beje-de	похож на человека человек-то
ehalin-da ekurin-da efkil isewre	ни глаз ничего не видно
ngelifsipchumeme monin	очень страшный самому
ngalelin-da hegdiletin hol	руки очень большие
halgarin-da hegdiletin hol	ноги очень большие
tar guso tar beje dagamarakin guluwundulan tar bejewe	когда человек приблизился к костру он сказал этому человеку
uldeje hilatkel tar uldeduk	пожарь на вертеле мяса от этого мяса
moti motikakun wanen bideren tawerdu dagi	убитый им большой лось находится там поблизости
tar beje hujukukonme purtatpi mihintine hilasilcha hilawunai okanem	тот человек отрезав себе на еду ножом маленький кусок стал жарить сделав себе рожень
huje guso tar hegdimi beje	мало сказал тот большой человек
huje guso	мало сказал
on aiwungnande tawergasindu	как ты наедаешься таким
bi-keme er moti-mak ogodun aiwungnem	я вот только ляжкой этого лося наедаюсь
tar beje guso	тот человек сказал
bi aiwdangow edu-de	я наедаюсь этим
elekin mindu ere	мне этого достаточно
hele irden tara bejemi hilanin ogongin	вот приготовился шашлык этого человека принадлежащая ему ляжка
taringmi dewulden	cтал ее есть
dur kusokingdan-da umnot mukuran dure	два куска сразу проглотил
moti ogowon dureme mukuran eregerit	ляжку лося всего лишь за два раза проглотил
tar beje hele monngii hilakanmi dewuren-da aiwren	а тот человек свой шашлычок съел и насытился
tar aiwkanem tar bejemi guluwunmi dagin hukulohinen	тот насытившись лег рядом со своим костром
ligirilkakuttan ligirilchakakun ahisa erdelon aiwkanem moti ogodun	громко захрапел сильно стал храпеть заснул совсем насытившись ляжкой лося
tar beje hele kokoldolin  	тот человек вот рукавицы  
tar beje dumailcha	тот человек стал думать
kokoldowon on doromodem	как я украду рукавицу
tadu dagin bidesel bisel kokoldolin	там рядом находились были рукавицы
umukon kokoldojon doromokto gunne dumailcha tar beje	одну рукавицу украду-ка стал думать тот человек
daldulai huruwukte	отнесу-ка друзьям
isewkondengow	покажу
on nikene ihiwdam urgelon-do ho-hincha	как же унесу она вроде бы очень тяжелая
tar ahisalan ligiridarakin kokoldowon kaltakawan doromoron	когда тот уснул пока храпел он украл одну из рукавиц
doromoron-do amardukpi gilbekenem iruhinan	украл и привязав сзади потащил
on-da edinge ugawra urgelon ho	никак нельзя ее утащить очень тяжелая
ho hegdi kokoldo	очень большая рукавица
hele iruhinen erdelon	вот потащил совсем
hele daldui isewkondengow	вот друзьям покажу
hokattangaw bi	похвастаюсь я
ergesin bejewe bakam bi	вот какого человека нашел
er kokoldowon emewum tededahun isepkondoi	эту рукавицу я принес показать чтобы вы поверили
erdelon huruwren tar bejemi kokoldowon adirakin	совсем увез рукавицу того человека когда он спал
elaha-wal meldan tar beje	в какое-то время проснулся тот человек
hegdimi beje tare meldan-da isesilden-da kokoldon kaltakan serule	тот большой человек проснулся и посмотрел одна из рукавиц потерялась
tepkelkokutten	он стал кричать
tar beje tepkelkokutcho ekun gadan kokoldowow gundene	тот человек стал кричать кто взял мою рукавицу
tar bejemi doromonon gunne tepkelcho	закричал  этот человек наверное украл
doroko doroko tare gundene tepkedeson luhu	все время кричал вор вор
hongolcho	заплакал
kokoldojo asin on umukon kokoldot tar girkudam gundene tepkedeso	он кричал как без рукавицы как с я той одной рукавицей буду ходить
hot hekergeso eregerit	очень рассердился совсем
hele bi hurudengow er dundeduk gulcha tar hegdimi beje	вот я уйду с этой земли сказал тот большой человек
dorokotin-da hol er dundedu	на этой земле очень вороватые люди
tar kokoldowow doromoron tar beje eregerit	вот рукавицу совсем украл этот человек
bi hurudengow er dundeduk eregerit	я уйду этой с земли насовсем
huksildalbi tetten-da kaltakai kokoldoi gadan-da ugiskikokun degilden erdelon	лыжи надел вторую рукавицу взял наверх полетел совсем
begatkikun degilcho ugiski erdelon	на луну полетел наверх совсем
etom bire eregerit eduk er dundedu guso	не буду совсем с этого времени на этой земле сказал
dorokotin hol er bejel	очень вороватые эти люди
er kokoldoi asin odam	у меня теперь нет рукавицы 
umukon kokoldosi odan	с одной рукавицей он стал
tar ta    tare ugiski huruniptin tar beje	поэтому вверх полетел этот человек
taduk eso biso musane eregerit	до сих пор не вернулся
tar ugile bifki gunifkil amaski bisol bidefki tar begadu targasin beje	раньше говорили что наверху на луне есть такой человек
umukon kokoldosi huksildalan ngelifsipchu beje	с одной рукавицей с лыжами страшный человек
dundele epki emere bolshe	на землю больше не возвращался
tar hegdimi beje-kegin miregdi gerbin biso	имя этого большого человека было мирэгды 
miregdit gerbisiwkil bisol amaski	одни плечи его звали раньше
dilje asin biso	головы не было
mirerikte	только плечи
dewulmi tar moti ogojon umnot hisihinifki biso tar mirelbi higdilelitin	когда начинал есть ляжку лося сразу засовывал между своих плеч
tung nikefki-de mukufki	так делает и глотает
tar dewnin nungan biso	так он ел
hujukundu efki aiwra	малым не наедался
dilje asin eregerit biso	был совсем без головы
tarit tar gerbinchol bisol miregdi	поэтому его звали мирэгды 
tar miregdi hele degilderen tar begatki erdelon tar beje kokoldowon doromorokin tikulkanem	этот мирэгды вот улетает совсем на луну рассердившись когда человек украл его рукавицу
degilden erdelon	совсем улетел
er dundedu eteren isewuldemi bolshe	на этой земле больше не показывается
taduk hehendengow bi angma ukongme	потом я расскажу про эту про гагару
on ukongme heweki angchan  	как гагару бог это самое  
heweki usitchan	бог учил
utole gorodu ukong huwul degi huwuldukin engehisitmer biso	давным-давно гагара была сильнее всех птиц
ehikokon hehendengow on heweki ukongme alagudasan	сейчас расскажу как бог гагару учил
utole gorodu ukong ho hegdi sipkakan biso	давным-давно гагара была очень большая птица
sipkakar hegdigitin hamej biso	из птиц самая главная была
ewa-da ewki hulara	ничего не оставляет за собой 
udurun ngonimkakun huling	клюв у нее очень длинный острый
udurutpi huwulbetin husuwki	клювом своим всех клюет
halgarin-da ngonimil engehin-do ho	ноги у нее длинные очень сильная
ewa-da ewki hulara	ничего не оставляет за собой 
hamej hegdigitin sipkakar biso	самой главной из птиц была
sipkakarwe teregowki huwulbetin biso	избивала всех птиц
angitpi tar husuwki udurutpi	этим клювом своим клюет
hot ngolisiwkil bisol nungandukin sipkakar degi huwulin	очень сильно боялись ее птицы все птицы
tar umno hele degil umunupkenemil gulchol	вот однажды птицы собравшись стали говорить
hele mut angat	давайте мы это самое сделаем
hot mutpe bolgisadaran ukong tawar	нас сильно притесняет эта гагара
mut hewekidu hehenget bolgisadariwan	давайте расскажем богу о том как она притесняет
heweki nunganman alagulgin eden tung nikere	пусть бог ее научит чтобы она так не делала
hele huwul hewekila huwulitin hurure	вот все пошли к богу
hele heweki gunen	вот бог сказал
hele umunuptawer tegemi huwulihun	вот собирайтесь все завтра
hudildengot ukongme tawar	будем судить эту гагару
mereje bakadangat	меру найдем
eda tung nikederen	зачем так делает
eda bolgisadaran dalwi	зачем притесняет своих друзей
hele emette degi huwulin	вот поприходили все птицы
iduk taduk degre	отовсюду летели
ukongme orire	гагару позвали
hele ukong hokatcharan ho engehin-gu engehi	вот гагара хвастается очень он сильный сильный
bi huwulduktin engehisitmer bihim	я всех сильнее
dektendelbi-da engehitin ho udurub-da ngonim huling	и крылья у меня очень сильные и клюв у меня длинный острый
huwulitin degi huwulin ho minduk ngolisiwki	все птицы очень сильно меня боятся
tarawa huwulben heweki dolchatcharan	это все бог слушает
heweki gunen	бог говорит
er-ke eda er-ke eda dalwi bolgisadande	зачем же ты друзей обижаешь
eda bolgisadangnende dalwi	зачем друзей обижаешь
dalde hine-kem nengere mindu ehikokon	твои друзья сейчас пожаловались мне на тебя
bolgisadaran hot mune	сильно обижает нас
gunne	говорят
bi-te ho bihim	я же сильный
degi huwuldulon bi ho bihim	из всех птиц я самый сильный
engehiw ho minngi	сила у меня большая
tarit huwulitin minduk ngolisiwkil	поэтому все меня боятся
heweki hekergeren	бог рассердился
hekergeren-da ukongme hekimnehinen halgandii halgarin badaptiki oknantin	он рассердился и стал топтать гагару ногой пока ее ноги не стали в разные стороны
eduk etende dundeli girkura	с этих пор ты не будешь ходить по земле
gunen	сказал
amaski-ka dundeli girkuwki biso	раньше же он по земле ходил
dundeli dinngilektewki	по земле бегал
muli dinngileniwki ojo   ojo angiwki huriwondene nidene	по воде бегал это самое ныряя
halgarin badale oda	ноги у нее стали в разные стороны
tug tug odangas ergesin	таким ты будешь
ewki girkura badaldima	не ходишь ноги в разные стороны
halgar   halgarbas tar wame	ноги твои я повредил
guso	сказал
bejel dewuwkil bidotin dewuwkil bidotin hine ehikokon ukunmit eptihindengow	чтобы люди ели чтобы люди тебя ели сейчас обрызгаю молоком
ukunmiwe gadan-da ukunmit eptihinen hogdondolin	молоко взял и обрызгал молоком по спине
tarit tare ukong hogdondon ili tali bagdakasi biwki ukunmit eptiwsogasin	вот поэтому спина гагары бывает то тут то там с белыми пятнами как будто обрызганная молоком
tar heweki eptihinen bejel dewuwkil bidotin	это бог обрызгал чтобы люди ели
ekun-da hinnun eton girkilore	никто не будет с тобой дружить
guso	сказал
umukin dereklei girkudadangas	сам по себе будешь ходить
dundeli etonde girkura	по земле не будешь ходить
mumoktuli ojonmosiwki odangas	только по воде будешь плавать
hegdimok mudu dowki odangas	только на большой воде будешь садиться
eteren eregerit hewe ukong hokatchami	перестала совсем гагара хвастаться
dereklei girkuldan	стала ходить сама по себе
dundedu ewki girkura	по земле не ходит
halgarin irtiki tartiki osal badale	ноги у нее стали в разные стороны  кривые
ewki dundedu onda girkura	никак не ходит по земле
mumoktu ojonmosiwki	только по воде плавает
muli girkuwki tolko	по воде ходит только
degilmiwehin dektendelin engehitin ho	когда полетит крылья у нее очень сильные
himan ho deg degmi	быстро очень летит
umukon ulgurwe hilbadai hilbadai nekedem	я хочу рассказать один рассказ
umno bi gulekondui bidem	однажды я в избушке
dolbolchon	настала ночь
tulile begaltan bichon	на улице было лунно
inginipchu	холодно
angidui hukulodem gulekondui huldaldu namapchu	в избушке лежу на постели тепло
taduk bi doldidam	потом я слышу
mintiki ekunmal bejen kigleldi emederen	ко мне какой-то человек на лыжах-голицах подходит
inginipchu i gorolo kiglelin doldiwra	холодно и далеко лыжи слышно
bi alatchim tar bejewe	я жду того человека
bi gundem	я думаю
ekun bejen emederen	что за человек идет
ekun-da bejen edengo mindulo emere	никакой человек не должен ко мне прийти
idu-da ekun-da bejen eso bultadere	нигде никакой человек не охотится
bi gunim	я подумал
iduk monin gundem iduk tar beje emederen	откуда сам подумал откуда тот человек идет
iduk odan	откуда появился
dolchatcham	слушаю
mintiki kigleldi urkolo dagamadaran	ко мне на лыжах к двери подходит
dagamaran urkolo	подошел к двери
dolchatcham	слушаю
kiglelwi luktan nungan	лыжи снял он
taduk himurgaran	потом стало тихо
bi gundem	я думаю
ekun ekun odan	что что случилось
himuladaran	молчит
bi taduk tepkelim	потом я закричал
ewa ilitchande	что стоишь
ikel	заходи
ni bihinde	кто ты
taduk er bi tugi gunim-da taduk himurgaran	потом я так сказал потом наступила тишина
ekun-da	ничего
himula odan-te i bi angim ngolelim	стало тихо и я испугался
bi gunim	я подумал
ekun odan	что случилось
molkechewulim	мне стал мерещиться призрак
bi dalduwi gunim	сказал я в мыслях
taduk-ka angiran  	потом-то это самое  
angilim tepkelim angidana nodekadana tar molkenme antiptikin turendi	я стал кричать обзывая этого призрака всякими словами
luchadit angingnem nunganman logidem antiptikin	по-русски я его ругаю всячески
i taduk bi monin angim dalduwi gunim	и потом я в мыслях сказал
ekun-mel molken molken emeren mintiki	какой-то призрак призрак пришел ко мне
i wso angim mondui gunim	и всё сказал себе
molkechewum-de angim himurgam-da i elekin ome	мне померещилось и я успокоился и удовлетворился
gunim molkechewum-de taduk ahinim	подумал мне померещилось потом заснул
timardula ekun-da ese emere mindula	до утра никто не приходил ко мне
inchol bisol inchol ahi bogatij   e bejo bogatij	жили-были жили-были богатая женщина   богатый мужчина
ahisi bison	женатый был
bogatij	богатый
nunganngi ahalin bison nadan bejo e nadan du	жен у него было семь э семь чумов
tar kazhdij dudu ahalin indewkil bisol	в каждом чуме жили жены
tare umukon ahin buden bogatijmomongi	одна жена умерла у очень богатого
buden tar umukon ahi	умерла та одна женщина
taringmi horonildan	ее стал хоронить
nu  budekin-ke horonira-te	когда она умерла ее похоронили же
tare tetiwre ajamamaldi tetigel-de	одели очень хорошими вещами
odeli tette	одели надели
tetiwre	одели 
taduk horonira taringmer	потом похоронили ее
a tam bili i radom s nim bison angi ewengki angi bednij	а там рядом с ним был эвенк бедный
hunadin bison	у него была дочь
hunadin ajamama krasiwaja biso tar bednij ange bejengi	дочь была очень красивая этого бедного человека
tar ele tar horonisalatin tar bejo bednij tare urihinnahinan angman mogilawan tetigelwen gadai hunatpi tetiwdoi	когда ее похоронили этот бедный человек пошел выкапывать этот гроб чтобы взять одежду одеть свою дочь
i wot taringmi urihihilcha tare bejo	и вот стал ее выкапывать этот человек
ahi ele arusa kak budto bi arusa-da	женщина ожила будто бы ожила
dolchatcharan kak urihindere nunganman kasudajdariwa	слушает как ее выкапывают как шумят
tar himula bidewki tadu	так тихо лежит там
tar urihisa sowsem tar beje urihisa sowsem mogilawan dundelo	этот человек вытащил совсем гроб на землю
tar ele tar ele langihinekin dasnawan tar ahi angcha tegeso i hundukin gasa hunmon kormedukin i otorwal	вот когда тот человек открыл крышку та женщина села и за зипун взяла зипун за подол и оторвала
tar beje ispugalsa	этот человек испугался
tare otorwal angin	та оторвала
nungan-to bednij angi	он-то бедный
nu starenkij tug-wer hunin	ну старенький так-то зипун
kahirgasa taringin	порвался он
a tar beje tuksahisa	а тот человек убежал
tar ahi ilcha-da	та женщина встала
nu esel hurudere hot nulgihindere	они еще не уехали не стали аргишить
angil dulin bidere	эти чумы его стоят
i wot ona hurucho dulai	и вот она пошла домой
tar dui istene tepkeso gunne	дойдя до дома крикнула 
ekeldu ngolette	не бойтесь
bi emedem	я пришла
arusa bihim	я ожила
i wot tar omolgi tare etirkonin wstretil	и вот тот парень ее муж встретил
emesol dulawer	пришли домой
tar dudui guso hele	в чуме сказала вот
kele jesche teper swadbawat opat snowa	давай теперь мы свадьбу сыграем снова
naberi wseh elewetin bejelwe	набери всех всех людей
swadbaldap ele tar bejengmi ichedei tare gadawkiwa urihindawkiwa	будем играть свадьбу с тобой чтобы увидеть того человека который брал вытаскивал
tare swadbalchal	стали играть свадьбу
tar bejel narod huwulin sobralis tadu bogatijdu i wso wso narod	там весь народ собрался у богатого
a potom beje ilcho biso-te	а потом человек вошел
duwan angasa	чум открыл
ilcho dulatin-te demnode	вошел к ним в чум-то чтобы поесть
i srazu tar ahi tagcha gundene	и сразу та женщина узнала говоря
tar guso tawar beje mine ajdan	вот этот сказала человек меня спас
arugiran	оживил
i wot nachali-to	и вот начали-то
potom tar bejengtikii guso biso	потом она сказала своему мужу
hele angkal hele bukel huwulwen chto jest	давай отдай все что есть
deptileje bukel	еду дай
orore bukel ketememeje nungandun	оленей дай ему очень много
i i buso tar tar beje huwulwen tar bejedu tar bednijdu	и дал тот человек все тому бедному человеку
a nungangin hunadin biso ajamama ajamama	а его дочь была очень хорошая
krasiwaja biso	красивая была
tug girkutchawki	так ходит
nu bednij on-mel tadu girkutchawki	ну бедный как-то там ходит
i wot eti kotorije angil tetigelen buso tare bogatij  	и вот эти одежды которые дал тот богатый  
tar beje bednij angcha monin tetche	тот бедный человек сам оделся
nu orosi osa dusi esi osa	ну стал с оленями с чумом и так далее
tare hunatpi tetipcho	дочь свою одел
nu hunadin-te krasiwaja-da bikonem jesche krasiweje osa	дочь-то его будучи красивой стала еще более красивой
hunadin	дочь его
a pjtom tozhe drugojduk angduk tam indesol bisol bogatiil	а потом тоже там жили богатые
tar bogatij emeso beje omolgi i tare hunatpan ajawulcha	тот богатый человек юноша пришел и в ту девушку влюбился
tar nungan ahililcha	вот женился
tar ele swadbasa epet tar hunatpi tar bejo	вот выдал замуж тот человек свою дочь
i takim obrazom tar bejo ele sowsem bogatij osa	вот таким образом тот человек совсем богатым стал
hunadin tak i mireso tar bejedu krasiwajdu	дочь его так и вышла замуж за того красивого мужчину
i oni stali tar inihichol taduk ele	и они стали жить
tar tar tar ahin tar budepki malenko goda tri prozhila i umerla tar ahin ele kotoraja arudawki	та женщина умирающая маленько года три прожила и умерла та жена его которая ожила
tak i zhit nachali wso	так и жить начали всё
inihisol	стали жить
tare bogatij bagatij osa hegdimeme bednij bikonem	тот стал очень богатый быв бедным
nu tar umun ekun ahi tadu bichan chumikandu	ну вот одна женщина там была в чумикане
tolkitcha bichan adana	когда спала ей приснился сон
sokto ekun bichan munukan bidan tar	выпившая видимо была немного
tolkitcha tar	ей приснился сон
kongnorin ekun-ka ukulainchan dagadun arandun	черный кто-то лег рядом с ней на ее кровать
tar ekun meliksa ichechan	вот это проснувшись увидела
ukuladeren kongnorinde ekun-ka	лежит большой черный кто-то
tar buripchan	он исчез
tar posle etogo achin ochan tar ahi	после этого не стало той женщины
nu achin ochan	ну не стало
nu w smisle umerla posle etogo	ну в смысле умерла после этого
wso	всё
ja tozhe tozhe tolkitchaw wot duduwi nan wot	мне вот тоже снился сон дома
tozhe takuju zhe tozhe	тоже такую же тоже
ekun-ka emeren	кто-то пришел
ukulainden adarakiw	стал ложиться когда я спал
egdindekokun ekun-ka	большой кто-то
tikan ainchaw ainchaw ainchaw	я спал спал спал
tikan odejalowo ekse ataikel	вот одеяло это самое сделав  обернулся
o ukuladeren tar	о лежит тот
tikitten	он упал
buributten tar	пропал он
melichim tar	я проснулся
tar bichon turamidu	это было на турами
ollomorew	мы рыбачили
dulwun ketekokun tadu ollomimnil bichotin	чумов нас рыбаков много там было
ilan dul ili digin	три или четыре чума
tapachatil tadu bichotin dultin jadantsewil munngi һadonchinil dultin	тапачонков там были чумы яданцевых наши хадончиных чумы
aminen ollomosinew	мы с отцом стали рыбачить
bi dabdu tegem dabdu soloki turamiwa	я в лодке сижу в лодке вверх по турами
ollomorew	рыбачим
ollolo ketekokunme warew aminen	рыбы много добываем с отцом
potom agrew tadu	потом пристали к берегу там
guluwunmun һullawun bichon	костёр одеяло было
aminmi mine asinmuren	отец меня спать уложил
aschal	заснули
tirgallan nginakirwun motiwo gowolchol	на рассвете наши собаки подняли лаем лося
gowollo idu-wel	залаяли где-то
aminmi arakukan tegechon	отец тихонько встал
mine eche seriwre	меня не разбудил
surucho tar motiwo nginakirwe gowoderilwo motiwo wanasten	пошел добыть того лося того лося на которого лаяли собаки
motiwo ichenoscho ekurwa nginakir gowodoro	лося пошел поглядеть на кого собаки лают
mine aderiwe omoncho	меня спящую оставил
һetekenem	я проснулась
dilacha angideren  	солнце это самое  
ugudu duwun-te	на берегу чум-то
