myjak onchenam	я же ухаживала
wyshla	вышла
oj hot tudlan tau turinlan	ой хоть ему спасибо тюрину
a-a rowesnik lenina	а-а ровесник ленина
i wara kunam shochynzho shkezhat ok pale yle	и она сама не знала когда родилась
wara	потом
shonalte-jan mogaj murym	подумай какую песню
wish wel yle	одни дырки
dwadtsatyj martyshte kandashlu kandash ijym temem	двадцатого марта восемьдесят восемь исполнится
no tunam tselina yle wet	тогда ведь была целина
a wystawkysh shogalmyzhym myj om pale mo tygaj tide wystawkysh shogalme	а что на выставку встала я не знаю что это такое на выставку вставать
mo m-m	что м-м
kuzen kochkash	залезть и съесть
latkok marij kulesh znachit	двенадцать мужчин нужно значит
zhapyshte shuko wud jogen erten	за двадцать лет много воды утекло
lozalp	лозап
mijenam mijenam	ходила ходила
m	м
shudyr lijyn jytynet ala-kunar i mundyra	и у меня веретено было пряжи немного и клубок
oj-oj-oj-oj kok kechyzhe ilash pesh joso	ой-ой-ой-ой два дня прожить и то очень трудно
kapka onchykyzho imnym shogalten	лошадь поставил перед воротами
a kochkashyzhe	а еду…
wokzal gochynet jolyn ere	вокзал всегда пешком
beda chot jushto	было очень холодно
tsibiknur wes mogyryshto kushnur yle	за цибикнуром был кушнур
tak prosto	так просто
ludyktashlan lumyn	нарочно чтобы пугать людей
u nas nurener-to bolshe nich   nikto nichego netu	у нас нуренер-то больше никого ничего нету
mo samolotym spirt dene mush da it ju tide lijyn kertesh mo	а что самолёт спиртом мыть и не пить разве это возможно
myjym	меня
pujam gyna	пруд только
na sani dali jej 	на сани дали ей 
ne-a	не-а
eshezhe  	ещё  
memnan jal olmyshto	на месте нашей деревни
ynde chisti noreda noko dawajte	вы ведь полностью промокнете ну-ка давайте
tudyn den tunemym myj tunemash pidynam	от неё научилась я вязать вязала
shurzhym wet kolhozyshko chyla nyngajat yle	весь навоз в колхоз забирали
mo	ну
en perwyjzhe wet shym port radamysh tolynam myj	сперва я приехала на улицу в семь домов
me jesh den rabotajena kowyshta den chylan	мы с семьёй все работаем на капусте
julen kolen	сгорела заживо
uzhe kugeche	уже пасха
tonjed wozam kotomkatym sumkatym	ложусь кладу под голову котомку сумку
no kolyshtyktat tushto wara	но там будут слушать
tachat tyshtak	и сегодня здесь…
muchajus no zhiwu	мучаюсь но живу
udobrenij nawerno	удобрения наверное
e nu kuze manash gyn	ну как сказать 
ochen wkusno ja tozhe mnogo sjela	очень вкусно я тоже много съела
oj shornem oj shornem manyn	говорила хочу в туалет хочу в туалет
judym tolyna tushto cheret lijesh aptekyshte	ночью возвращались там очередь в аптеке
a	а  
ik ganat tujeshken omyl myj wara	ни разу не болела потом
rweze kalyk shke ojlymyzh godym shuko rush mutym purta	молодые люди при разговоре вносят много русских слов
udyr koshtesh	девочка ходит
puren shogale tudo a myj umbake kurzham nunym ludykten	она остановилась а я дальше бегу их пугая
nyl ij rabotajyshym	четыре года работала
a~	а~
myj	я
tudo shinchen wtoroj etazhyshte washtaresh klatyshte memnan	он у нас стоял на втором этаже в чулане напротив
ukrainu-to kak kormili le	украину-то как кормили
kugyza uke	дедушки нет
chyla molodozhet pogynenna	мы вся молодёжь собрались
oloryshtat tyshtat	и в олорах и здесь
nu ik shotsho den tozhe wet   tyge tewe	ну с одной стороны тоже ведь   так вот
a wara	а потом
dejstwijzhe kaja	действия идут
spasibo	спасибо
kugeche agawajrem	в пасху и агавайрем
urzham tunam	тогда рожь
udash kulesh	надо было сеять
shym imne ik ushkyzh	семь лошадей и одного быка
kok chazhge myjyn kurlyn	оба тяжа у меня оборвались
i anam pyrla nyngajenut	и анну с собой взяли
o oksazhym chyla shkeak kuchysht	все деньги сами истратили
i muynam ik karandashym	и нашла один карандаш
ala nachalstwo kochkyn armijyshke mijen shuyn ogyl ala	может начальство ело до армии не доходила
ja wot ruku otorwala	я руку вырвала
tunamzhe	тогда-то
portym yshtenna u portym myj mijymenge	дом построили после моего приезда
mo   gramotyzhat pesh chot shuko ulo kugyzamyn	у моего мужа очень много грамот
jalyshtyzhe mo ala-kuze mom yshtenam mo me rushla om pale	в деревне-то не знаю как по-русски
tushko	туда
chewer kenjezh ertale	прошло красное лето
namijen suaram shuko gana namijen	привозил сухари много раз привозил
ere er shuen ere mo	наступает утро
tudym ere kocha pesh poga yle 	их дедушка собирал
oj latkokyt denzhe	ой с двенадцатью
ot mu	не найдёшь
w armii	в армии
nymat ogyt pu yle	нам ничего не давали
tyjzhe tushto wara posna ilenda	вы-то отдельно жили
portym nalash wele uke ok uzhale	нашли дом нет не продают
da wutash ogyt purtykto yle	в хлев не пускают
prezat ogyl	не телёнок
konuk den koktyn imnym e-e   chomatym pukshash tolashena	вдвоём с конюхом жеребёнка пытаемся кормить
ik dwizhenijym wes dwizhenijym onchyktenam ok moshto	одно движение другое движение показывал не умеет
nu a kush nyngajat yle	ну а куда увозили
tak	так
weterinaryshte imne shincham onchash	к ветеринару осмотреть его глаза
a	а
matematikym ala-kuze sharnem 	математику как-то помню 
posadili na woz	посадили на воз
aj wishk wish wishkyde manyt da ili kuze	ай нет жидкой говорят да или как
jeshnat ulo	и семья есть
nylyt lijesh	четыре будет
shkolyshtyzho   mogajrak tunam uslowijzhe yle	в школе   какие тогда условия были
wara mujym flage dene opta izorwa dene shupshyn nyngaja yle torjalyshke	потом мёд в фляге на ручной тележке увозил в торъял
toktaj toktajbelak ot nas dwadtsat dwenadtsat kilometrow	токтайбеляк от нас в двадцати   двенадцати километрах
ik onaj istorijym shkenan jalna nergen kalaskalen puem	расскажу одну интересную историю о нашей деревне
shuretym ere wet	навоз-то ведь постоянно…
tide jalyshtak traktoristyn ergyzhlan	в этой же деревне за сына тракториста
tyshtak ilen umyrem shu 	здесь же жизнь прошла
sushilke shincha yle	стояла сушилка
wu   moet gychyn tolmenge wara	после приезда с этого потом
chylan pogynenna da	вот все собрались
nuno koktyn onchen kushtenut ik ergym shym udyrym	они вдвоём растили одного сына и семь дочерей
eshe kok rweze-shamych	ещё два парня
postaratsa manme gajak	постараться как бы
tygaj ojgyzhym ny uzhyn	какого горя ни видала
molan zhapym kuchet zanimatle a shurtyzhym molan loktylet	почему время тратишь занимайся а нитки почему портишь
ere wyzow	постоянно вызовы
no tudo udyramashyzhe kaja yle tudyn deke	но эта женщина к нему уходила
a myj tudyn shochshyzhym ona oncho	а мы не будем смотреть за её детьми
kechylan kechyzhym nalyn kertynam ala uke	да и за день я едва ли могла заработать один трудодень
lijyn isajew familijan	по фамилии был исаев
wara	там
myjyn choma kolysh	мой жеребёнок подох
oh	ох
ere gyn mo  	постоянно это  
myj kushech palem	я откуда знаю
kombo pokten woltymem godym juchik tucho da	когда гнала гусей вдруг что-то хрустнуло в ногах
adak mura	снова поёт
shalash kajen ot kert	помочиться сходить не могу
trudodnam	трудодней
myj acham dechyn kodynna  	мы от отца остались  
da jamdylyme atyshke purten pyshtysh	и положил в готовую тару
mo kochmymak sharnem da pakcha kunchymym sharnem sharnem	ну про еду помню и… как огород копали помню
oksam wel puash tunalynyt yle	только начали выдавать деньги
tyge ojlet yle	так рассказывала ты
kalyk mujym kochkyt kuzat da mylam shumtorykyshko	другие мёд ели когда качали а мне в творог добавляли
izder den shupshyn namijen	на санках привозил
wurzymyshko gyn myj	в уржум я
poro ilyshyzhym uzhyldalyn omyl gynat	хорошей жизни хотя не видела
tidet lijyn	это было
wara juash tunalyn	потом начал пить
noko-noko-noko pesh chot shuko wud pura-ys	ну-ка-ну-ка-ну-ка очень много воды
a-a   s roditelami muzha plohije otnoshenija byli	а-а   с родителями мужа плохие отношения были
tunam pesh shortynam yle	тогда сильно плакала
kuzhu zhap kutyren shinchyshna	долго сидели разговаривали
wot mogaj godyshto	вот   в каком году
oj kumushka ilymet godymat pesh orlanenat	ой кума при жизни так страдала
myjym shinchash koltenyt	меня на посиделки отправили
oncho pirym uzhynam man ojlenat yle tyje	смотри ты говорила что я волка видела
wozhylam wele	аж стесняюсь
a ja pojdu ostanowlu mat potomu chto ona ochen gromko weschajet	а я пойду остановлю мать потому что она очень громко вещает
mogaj tide operatsija o	значит операция
wara myjyn   kunchylatym shudyrenam dyk	я пряла пряжу
iii  	иии  
izi godym izi godym	в детстве в детстве
kyzyte	сейчас
ala-kuze puren tyge	как-то он туда попал
yndyzhe witle kok ijym temenam dyk	теперь мне уже пятьдесят два года исполнилось
izwatylan tolyn	была второй женой отца
trahomyzho tunam oj pesh chot shuko trahom yle	трахома тогда очень много трахомы было
tewe rweze-wlak memnan deke peshak kurzhtalyt	из ядыкбеляка
mushkyryshto kodyn	в животе осталась
isaj puja kuze shochyn	как появился исаев пруд
myjzhe ala-kuze kajen omyl eshe jora	я как-то ещё замуж не пошла ладно ещё
tyj suan dene mijenda mijen ulyda wowkazhyn	а вы ездили за невестой у вовки
myjyn imne ter kutysh kaja da shogalesh ter kutysh kaja da shogalesh	моя лошадь немного пройдёт останавливается немного пройдёт останавливается   
oj pesh shuko logalyn da zapominajuschij ko lijyn gala	ой много раз приходилось а кто был запоминающийся
pualtat wate-shamych tuge tolashen	женщины веют зерно так стараясь
umbalym   wele	сметану только
kawyrlan sepanyn nuno onchychrak nalynyt	у кавырлина сепана  они раньше купили
uke-uke tudo	нет он
a kochatshe	а дедушка…
a ne znaju ka   tri raza goworit eto jezdil	а не знаю три раза говорит ездил 
konechno zhe wot	конечно же вот
jyrzhe turlo sad kushkesh 	кругом разные растения растут
ili   storozh olmesh mojn chyla	или   сторожем работал
wetkat den	с веткой
kozho pyshta munym	кто-то ложит яйца
koneshne awgust tylze uzhe	конечно август месяц уже
wara myjzhyn kajash prishlos	а мне потом пришлось уйти
jur pesh juresh	идёт сильный дождь
imnet pesh talyn koshtesh myjyn	лошадь очень быстро передвигается
tuletym jorykten tulym da mon shukym korandenna tushech	потушили огонь очистили место от мусора
awazhe shukshu	мать старая
oj manam myj ukrainlan werchyn kunar shuzhenna	ой говорю из-за украины сколько голодали
oskansola ok purto	оскансола не принимает
me kumytyn	мы втроём
kum unykan kowa ulam ynde	я теперь бабушка троих внуков
akam den ulij modyn tolynyt da sholdyra walne malat	сестра и улий с игр пришли и спали на полатях
w poslednij raz w japonskom wojne byl dak	в последний раз на японской войне был
tugaj shyl da mojn uke wet	мяса да что да не было
chisla dewatnadtsatojeshto ijulyshto	числа девятнадцатого июля
da wet myje	а я
wot ikanazhe ojlenam	вот один раз сказала
myj kumshyzho ulam	я третья
tudym lijesh nele ogyl	это можно нетрудно
a-a   odin zhiwot starom torjale dom sam postroil	а-а   один живёт в старом торъяле дом сам построил
pesh druzhno ilenut	очень дружно жил
kusotyshkyzhat	и в роще
a-a	а-а
mom wara lechitlenytshe	и что лечили
tudo tuge tunalyn	это так началось
w ukrainu otpustili	в украину отправили
konganuryshto	в конгануре
ik muzhikym shkol woktene	одного мужика рядом со школой
mm	мм
ynde kugyza chisti oryn	дедушка очень удивился
stipendijet trojkylan uke chet chetworkylan wele	стипендию не давали за тройку только за четвёрку
a-a   mat   iz sernurskogo rajona	а-а   мать   из сернурского района
katyk kumyzh kongambak	колотая миска на печку
tidyzhe pesh sajzhe ogyl da	это конечно же не очень хорошо
sudit ne budut nawerno mena	судить не будут наверно меня
wara~	потом~
kajen arna koshtyn	поехал неделю проездил
d dewchonke-to hodila	к дочери-то ходила
shestnadtsat wy goworite u was wnukow	шестнадцать вы говорите у вас внуков
awazhe tushto akasht tolynyt	мать и сестра этих ребят пришли
m-m	м-м
oj esheat ojyrlen ogyna kert	все ещё не можем расстаться
moshto  	это…
chyla udyramash-wlak yshtenyt	все женщины работали
mom e-e   t tolynam patdesat wtoroj godyshto dak	это… приехала в пятьдесят втором году
ko kush tynalyn	кто куда начал ходить
awan shujyshko kerzhaltam eshe tudym kertynam kidem koshar gaj gynat	маме на шею вешаюсь ещё это могла хотя руки были как коряги
koshtyktenam	носила
perwyj klassysh kajymem myj tache keche gaj sharnem mom chijenam	как в первый класс пошла я как сегодня помню во что была одета
kud ijzhe erten	шесть лет прошло
tu bojkoj wate	она бойкая женщина
memnalan pajremlan wele puksha yle	нас только по праздникам кормил
wot klat e   pusta klat nigo tushto ilen ogyl	вот амбар… пустой амбар никто там не жил
e-e kwartir semyn	да как квартира
o-oj	ой
sharnaltash kuze mo	вспомнить как что
sheshke purtymysht godym	на женитьбе его сына
no kolen omyl	но не умерла
tulech wara pagarem ik ganat korshten ogyl	после этого желудок ни разу не болел
tumna tum-tum tumna tum-tum	сова тум-тум сова тум-тум
da kugyzazhe pocheshyzhe aj	а дедушка следом
glawnoje nyngajenut	главное увозили…
kombo den	с гусём
kalyk manesh dwesti dwadtsat den kolat manesh	другие говорит с давлением 220 умирают говорит
rajon muchko pogynen	в районе собравшись
zra chot tylze wolgydo beda chot sharnem	месяц ясный очень хорошо помню
tide kechyn me pyrla tunemshe-wlak washlijash kutyren kelshenna yle	в этот день мы договорились встретиться вместе с бывшими одноклассниками
no tuge gynat chonnazhe ere samyryk	но всё равно в душе мы всегда молодые
knagam kondat	бумажку привозят
i tudo pochti parengylan werchynak	и он почти из-за картошки
shym kwartiran    portyshto ilenda	в семиквартирном… доме жили
jyrsalma da kugu urem da chywe urem da agytan urem da	йырсалма и кугу урем и чыве урем и агытан урем и…
kajykynat muryzho jongaltash tunalyn	пение птиц начало раздаваться
tyshte mesta lijyn medpunktyshto	здесь место было в медпункте…
molan manat	почему мол
znachit i otets wash uchastwowal w russko-japonskoj wojne	значит и отец ваш участвовал в русско-японской войне
a myjyn tolmyzh godym uzho	а когда я приехала уже
a tushkenzhe eshe ik surtym yshtenna yle	а до этого ещё один дом построили
a tembalnyrakshe	а поближе
i nunysht wara erkyn mongo   mongysht kajysht	и они ушли домой
tulen ala-mynar	платила сколько-то
zasluzhennyj pashajen medalymat puenut	как заслуженному работнику ему медаль дали
tunam showyn uke yle wet	тогда мыла не было ведь
kandash ijashym kajenna	в восемь лет шли
kuze tudym muynna	как мы его нашли
sowetskij akamet	из советска сестра
wolodan olmyshto	на месте володи
eshe ona tol yle me ilena yle	ещё не приехали бы жили бы
teper wo wosemdesat shest aj wos wosemdesat sem wosemdesat wosem budet skoro	теперь восемьдесят шесть ай восемьдесят семь восемьдесят восемь будет скоро
chazhetym yshtysht da	тяжи починили
ozhnyzho wet prohod den koshtynut	раньше-то в церковь по приходам ходили
wara parenge shyndashlan adakat	потом опять на посадке картошки
kok ergym	двух сыновей
stepan gawrilowich wet tozhe	степан гаврилович ведь тоже
tolyn da awyj malda kochkash mylam mom tamlym pukshet	зашёл и говорит мама что мне вкусненького дашь
wara wes gana adak	потом в другой раз
tolko mena puskaj ne sudat	только меня пускай не судят
perwyj klassysh kajenam wara	в первый класс пошла потом
tyj wara tidetym pyshtet tu  	добавляешь ту  
chetyre wnuka	четыре внука
tuwyrtyshwudym pyshtet	нальёшь сыворотку
wot kogda	вот когда
skazhite tak ne wozrazhaju	скажите так не возражаю
shkol pajremym ertaryshna	проводили школьный праздник
ogurtsy	давайте пойдём воровать огурцы в другую деревню
ilash tunalynyt	начали жить
unala kajen mongyzh gych	она уехала в гости из дома
mushkedash	стирать
nazar	больная
myj diabetik dyk	я диабетик
poro ilyshymak uzhde lijym	но хорошей жизни не видала
mo lariwanzhe garmonist dyk	ну илларион-то был гармонистом
i nalyn ogyl pensijym	и не получала пенсию
nu i chto	ну и что
da	да
tochnyzhe manash dyk	точно если сказать
a nunysht primerno kunamrak nalynyt onchychrak chot onchychak	а они примерно когда купили раньше намного раньше
tri klassa tolko konchila	три класса только кончила
a w nurenere byla tserkow	а в нуренере была церковь
lektyn kurzhesh port gychyn	выбежала из дома
tozho	тоже
myje	я
mo lesouchastke	что лесоучасток
aj lariwon wate	ай жена иллариона
i wot	и вот
tide pujan istorijzhat pesh onaj	у этого пруда и история-то интересная
luktat da wara izhe wet shurashyzhym optet	вынимаешь и только тогда наносишь крупу
wsego bylo dak jescho zhiwu	всего было дак ещё живу
i ty kak raz tewe tolyn shuyn tide keche	и вот как раз наступил этот день
tetrad lijyn ogyl nawerno  	тетрадей не было наверно  
i tulech molat	и прочее
a pos pasushto mogaj gyna juk-juan ok shokto	а в поле каких только голосов не слышно
enyryshtym putyren	собрали свои удочки
u jydal pachashur noski	новые лапти жёлтые носки
erla kajeda	завтра пойдёте
umbak ala-molan yshten shyndenut idym yle	дальше было гумно
tygaj kechan erdene mita den wita	в такое солнечное утро митя с витей
no	ну
wiktyr afanasich konstantin nikolaich memnan pawyl nuno dwadtsat sedmoj ulyt	виктыр афанасич константин николаевич наш павыл они двадцать седьмого 
ne-ne	не-не
kunam eshe shkolym chonjenyt wele	когда ещё школу только что построили
a-a	а-а
myj wara kaza dene wele kodynam kazazhymat acha-awa wele	я осталась с одной козой и козу-то родители только 
potom prozorow nikolaj kupil potom maksim wasiljewich glushko u nih desat   desatero bylo detej	потом прозоров николай купил потом максим васильевич глушко у них десять   десятеро было детей
jescho pojmajut te teba dak	ещё поймают тебя
kajenna	пошли
dwizhenij-shamychym wozgalash	движения записывать
a wurzymysh ala-molan koshtynyt	а в уржум почему-то ездили
witaminym jukten koshtyna yle port jeda	витамины ходили поили по домам
a-a tide shurashyshket pyshtenyt	а-а это добавляли в крупу
ni pensii ne bylo i ne ranenyj byl dak ni gruppy ne bylo i pensii ne poluchil	ни пенсии не было и ранен не был ни группы не было и пенсии не получил
‎myj tyshtak ulam manesh kuwazhe	я тут говорит бабушка
a-a	а-а
keche muchko tolynam	ехала целый день
ale kutuat kajen ogyl yle	даже стадо коров ещё не выгнали
tyjzhe kushto   mom ojlyshtat	ты где   ты что говоришь
tudo memnan	она у нас
mo toshto torjal shkolysh koshtmet godym	в староторъяльскую школу ходила когда
i tushto uzhyn objawlenijym kurskamet	и там увидел объявление… дядя-то
mom	что
e-e	да  
rody prinimala oj mnogo	роды принимала ой много
kindym wozitlena	возим зерно
ugu	угу
peljud erten	полночь прошла
kolkozlan mogaj kolkozlan puat	колхозу какому колхозу дадут
tygerakyn	вот так
a tyshte udyrjuysh onchashet suan onchashet kudweche tich kalyk uremyshte kalyk	а здесь девичник посмотреть полный двор полная улица народу
wes jalyshke kajenyt	уходили в другую деревню
a syn-to tot  	а сын-то тот  
tu dwadtsat shestoj	он двадцать шестого 
wara	потом
ne bylo	не было
kas marte ere jol umbalne	до вечера постоянно на ногах
wara erlashyzhym erdene kombige onchash lektynam da kombiget kombige umbalne chyla pachashur ora kojesh bolshe nyma ok koj yle	потом в следующее утро вышла к гусятам а гусята… над гусятами всё стало жёлтым больше ничего не видно
awam ushemnur jal gychyn nalyn	отец взял в жены мою мать из деревни ушемнур
a kochamzhe eshe kindym pua manat yle wet	а дедушка ещё хлеб давал говорила ты
kudwechysh wel shogaltenna imnym	во дворе оставили лошадь
sokyr lijynam da kajenam tozhe	когда ослепла тоже ездила
jumyzhym syryktyl pytarenyt da	бога-то уж прогневали
myj sorokowoj godyshto wel tunemash kajenam	я только в сороковом году пошла учиться
tudyn kum igyzhe lijyn	у неё было трое совят
tyjzhyn manesh juketshe shokta	твой говорит голос слышен
e	да
ala chynak ojlen	может правду сказал
familij lumesh	честь фамилии
ikana wishnym peshak pogyktynem walerij den sashik mijen	однажды вишню заставила собирать когда валерий и саша приезжали
chonysht pyltka kuanyshe ulyt	душа поёт они рады
chyla konkretnyjzhym mana pesh shincha yle da	всё конкретно маня знает
gennadijym yshtyshym	геннадия родила
myjyn	мой
wara wursash tunalyt	потом будут ругать
tuge kochkam yle myj shketyn tudym	так и ела я одна
trahsestra tunam trahoma pesh chot mo lijyn	трахсестра тогда трахома очень была распространена
shoptyrym	смородину
myj medpunktyshto ulam yle shketyn	я в медпункте работала одна
lektyn shogalynam klassyshke onchyko koridoryshko	встала перед классом в коридоре
no tyge shinchyme godym	но во время этого празднования
aga a mat	ага а мать
tu patdesat sedmoj godyshto julysh tozhe	она в пятьдесят седьмом году тоже сгорела
rush predsedatel yle	русский председатель был
pesh kugu	очень большое
ku ku kugyzazhe i solash lektyn	дедушка и вышел в деревню
nazar ulat dyk	если тебе плохо
shorykym	за овцой
erla tolam da luktam	завтра приеду и вытащу
i nalash nygushto uke	и негде купить
bolnoj gruppa perwyj gruppa	больной группа первая группа 
chyla ikteshlen a kodat polekym kuchyktat	подводя итоги вручают подарки
oksam tulat mo myj om shinche	деньги платили ли я не знаю
nimo kodyn ogyl	ничего не осталось
uke uke uke jalet pytenak chisti chisti nyma uke	нет нет нет деревня совсем исчезла совсем ничего нет
tudo myjym tunykten	она меня научила
i tide owartyshetym pyshtat	и эту опару добавляли 
tide istorijzhe	эта история
pushenge yle	дерево было
wot ozhnyzho yshtenyt melnashket pyshtenyt o-o	вот раньше делали в блины добавляли
wot nunet tolynyt da me shurgash tunalna	вот они пришли и мы начали ссориться
samyj-to starsh starshij-to sorok chetwortogo goda	самый-то старший-то сорок четвёртого года
port gychyn lektyn kurzhesh	выбежала из дому
wojna dech wara	после войны
no tunam medpunkt tysht tyshtak medpunktyshto yshtenat	но тогда медпункт… здесь же в медпункте работала
iz a~	~
wara portym pawyl yshtash tunale	потом павел и начал строить дом
umyrzho muchko ere tudo kolhozyshto yshten	всю жизнь он всегда работал в колхозе
kuze ojg kuze ojgan ot lij	как не печалиться
mom   emetym chyla pogen namijem da onchyktem da	я забираю с собой все лекарства показываю 
par-to sidit a	пар-то сидит а
kochetym   matwejewetym najda uzhykten wet	ведь надежда этого матвеева пригласила
ala-kush shumesh imnem kaja yle	не знаю куда бы поскакала лошадь
santrojka pesh prowerajena yle wara	мы в сантройке очень проверяли
tushto myj jomynna	там мы и потерялись
da	да
portsho tyge yle wara tushto washportym yshten yle acha	вот так стоял дом а потом отец там построил вашпӧрт
kotoryje poluchshe-to zhili dak	которые получше-то жили
ludynyt magyren	испугались крича
on woobsche uwoz wso strojenije s soboj tam i dom	он вообще увёз всё строение с собой там и дом
cherkyshkyzhe	в церковь
marij jylmym shukynrakyn da shukyrakyn mondash tunalyt	больше и больше забывают марийский язык
myj dyk u ukrainym ere wursem	я украину всё время ругаю
kolo kandash port yle tolmem godym	двадцать восемь домов было
otets prijom u brata syna prinimal nu zhit	отец у брата сына принимал ну жить
tyge	так
on tri raz hodil w armiju-to dak	он три раза ходил в армию-то
kum chaslan kynel kajena yle	в три часа вставали и уходили
kurtkym nalyn kodenam ana dechyn	куртку оставила у анны
tridtsat patyj da sorok wtoroj	тридцать пятый да сорок второй
plenu tri goda zhil	в плену три года жил
witalij iwanowich direktor yle	виталий иванович директором был
a sejchas	а сейчас
wes tanetsym kurshtymashym	другой танец пляску
da enyrwaram nalyn	и взяв удочки
wso rawno iktazh-mo tygaj   lijyn kaja man	всё равно что-нибудь да происходит
chywat ulo	и куры есть
wolykshymat pyrlak onchenna ~	и скотину вместе держали~
kychaltyl koshtat	ходишь-ворчишь
bolnitsyshket mijymetym	как ходила в больницу
wot a-a	ну а вот
shuj luzho todylt kolen	и она умерла от перелома шеи
umbalnyrakshe tridtsat perwyj delanke uchastke yle	подальше тридцать первая делянка была участок
kuwatat pesh tazazhe ogyl	и жена не очень здорова
myj om uzh wet	я ведь не вижу
kuzenat kochkam tum-tum	залезу съем тум-тум
wara ushemnurzho pytysh pytysh pytysh pytysh	потом ушемнур начал исчезать исчезать исчезать исчезать
memnazhyn kosti kuwat  kutyren yle chaj	у нас ведь ещё жена константина говорила по радио говорила вроде
tem boleje awgustyshto tudo arnazh tudo arnashtyzhe	тем более в августе на той неделе
kuznech gychyn brigadir adakat	из кузнецов бригадир опять туда
wara awat myj imnym chamanem	потом я лошадь пожалела и мама
kushto gyn piryzhe manyn tyge shonen kijem	где хоть волк-то ходит так лежу и думаю
a molan kajendazhe tushkyzho	а почему туда-то уехали
a  	а  
tyjyn pekesolashte kurskat ulo	у тебя в пекесоле есть зять
kuze myj wet pidash	как я вязать…
kuralam da eshe kana kanyme godym	я пахала и во время отдыха
mongesh torshta	отскочит
ko udyramashyn jolzhym kuchen shogalynyt	кто у женщин ноги держит
tewe ynde nylde ij jol dene tolashem	теперь вот сорок лет мучаюсь с ногой
aj no poprobujem tozhe da	ай но попробуем тогда
no ynde mynar ij lektesh gala tide tyshte iletshe	но сколько лет теперь живёшь тут
a eshe mom pogenyt	а ещё что собирали
aga i roditeli tozhe	ага и родители тоже
oj judym koshtyt manesh kychkyren srawochlan	ой ночью ходят говорит будят… из-за ключа
ilysh kornet nergen	о жизненном пути
adak rywyzh   rywyzh tolesh da ojla mura adak	опять лиса приходит и говорит поёт снова
m-m	м-м
nu tudyn dene kutyraltyshna tomu proche	ну мы с ним поговорили
ty goworit dewanosto let zhiwosh	ты говорит девяносто лет проживёшь
a myj wara tunam ush ushkal fermyshtet yshtenam da	а я потом тогда я на ферме работала
onchych	раньше
pochinga pochingak	выселки есть выселки
manyn tudo shonaltysh	он думал
mynar ij gychyn uesh marlan lektynat	через сколько лет ты снова вышла замуж
kuze terzhe tushko tolyn	как сани там появились
wara  	потом  
uzhalymem sharnem	как продавала помню
wot naprimer kastene shonenda	вот например вечером подумали
da	и
mukshym onchen mukshym	пчёл держал пчёл
lijesh tygaj melna	получаются такие блины
w toktajbelake	в токтайбеляке
patdesat dewatyjyshte ilash purenna	пятьдесят девятом заселились
a   tudo rweze-shamychyn acha	ещё отец этих ребят
mongo da mojn kazhnyzhe puren lektyn dyk	и каждый пока шли домой заходил
oj pesh chot prowerka dene tolyt yle ola gychyn wrach-shamych	ой очень часто с проверкой приезжали из города врачи
postojanno	постоянно
ko kogda paru spashesh	когда пар вспашешь
toktarsolashtyzhe	в токтарсоле
ere santrojka ulam yle myj kolho mo   shkolyshto kazhne ijyn	постоянно в сантройке была в школе каждый год
kok ekzamenym myj akametlan sdatlenam	два экзамена я за сестру сдавала
kokymshyzhe anisija	вторая анисия
shurash   aga shurashyshket umbalym pyshtenyt shinchalym	добавляли в крупу клали соль
poka jomyn ogyl	пока не затерялась
nalash kushtenyt	просили забрать
pesh chatkan chijenamet da tudlan	очень красиво оделась и поэтому…
kuwar wokteket	к мосту
imnym ik gana yshtyktenam	один раз приняла у лошади жеребёнка
mo yndyzhe sitat yle da wet mom yshtet ojlymo dene ogyl	теперь и хватило бы но что поделаешь от нас не зависит
ala om pale	не знаю
wara sholyzho yle	потом был младший брат
witle kumytsho da	пятьдесят третий
uke-uke ok kaj tide moshket nangajat	нет нет это туда увезут 
kazhne manash dazhe kazhne tygaj pra pajrem godym	во время каждого праздника
tide kalaskalymash wozaltesh	эта запись сделана
chylazhat sharnaltyn	все вспомнилось
shuzharem ulo	у меня есть младшая сестра
tushko mijenna anisolashke mijenna kuznechysh	туда ходили в анисолу ходили в кузнецы
salmagindyzhym kuze yshten kowam om pale	салмагинде как делала бабушка не знаю
logalynamzhe	попала
jeke luman ergyzhe yle	сын был по имени иннокентий
kuwa chisti oryn	бабка очень удивилась
sheshkyzhe kudo sheshkyzhlan tynar mijenyt yle	за снохой за которой снохой они столько ездили
ilyshemzhat nele	и жизнь трудна
mom   e-e  	это самое…
wot tide spaslan	вот на спас
mo yle	что было
a-a podysh kushto portyshtak	а-а в котёл где в доме
sajrak chodyra ukrainysh	лучший лес на украину
i imne kapka onchylan wozyn da kolen	лошадь упала перед воротами и подохла
washportsho	что такое вашпӧрт
pizh-chulkalan	на носки-чулки
pasha yshtashet kulesh tak jochatym	надо работать рабочая так детей
molbische manyt mo	мольбище что ли называют
ala-molan tunalyn	не знаю отчего
u ne   u nekotoryh	у некоторых
stepan gawrilowich byl on agronomom rabotal dak ne znaju w kotorom godu ne pomnu	степан гаврилович был он агрономом работал не знаю в котором году не помню
morko gychet unch uncho udyr	с морков девушка с унчо
kunam lektynam myj	когда вышла я
my tak   tak-to prawoslawnoj wery	мы так-то православной веры
myjzhat mushkyna yle	мы тоже мыли 
pagarem korshten	желудок у меня болел
